grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size9_comp0.0_grid2_base_medium,9,0.0,2,medium,base,base,10,5,15,5,5,1,1,1,10,9,9,1,0.9,0.9,0.1,0.9,18.9,0.8571428571428571,0.8515625,0.8688524590163934,0.6923781240184861,0.9652464317410353,0.7575757575757576,0.30672262957603597,0.8161993120747398,0.1427501451717278,0.6091159064803549,0.17957171453739182,0.21877213695395514,0.8571428571428571,189,3.7,6.3,5.4,3.5,6.1,5.2,4.5,2.1,4.0,2.0,0.5,0.5
size9_comp0.0_grid3_base_medium,9,0.0,3,medium,base,base,7,8,15,5,5,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,30.6,0.7418300653594772,0.8571428571428571,0.6875,0.5534842398743012,1.1104049657176516,0.7777777777777778,0.35333995242436633,0.7506455385706341,0.1581129780221653,0.9900999974290173,0.27423976630562213,0.18117865476934109,0.7418300653594772,306,6.8,9.8,5.9,8.1,9.5,7.7,7.2,5.2,11.1,5.1,1.5,0.2
size9_comp0.0_grid4_base_medium,9,0.0,4,medium,base,base,8,6,14,10,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,18.5,0.8702702702702703,0.9444444444444444,0.8,0.7814084967320262,0.663441378140926,0.7714285714285715,0.29183695200520693,0.37906049193087077,0.16740058359563117,0.9535706120124274,0.16753987054712965,0.1775553018410161,0.8702702702702703,185,1.4,7.4,2.7,7.0,6.5,4.4,4.4,2.2,3.5,2.1,1.1,0.3
size9_comp0.0_grid5_base_medium,9,0.0,5,medium,base,base,6,7,13,3,5,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,16.4,0.8780487804878049,0.9090909090909091,0.8571428571428571,0.8184432094729578,0.9818062732175743,0.7142857142857143,0.356835024339091,0.5250390696154746,0.0785324964240454,0.6746572451005878,0.15244839437732113,0.18634431045145325,0.8780487804878049,164,4.2,3.2,3.8,5.2,6.9,3.2,3.5,1.8,2.9,1.8,0.6,0.6
size9_comp0.0_grid6_base_medium,9,0.0,6,medium,base,base,5,5,10,4,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,11.0,0.9545454545454546,0.9807692307692307,0.9310344827586207,0.9291666666666666,0.7132305465740468,0.6666666666666666,0.257537192670493,0.3069962290983544,0.19397917539164047,0.5212993397320592,0.057754942879618264,0.17054232804232805,0.9545454545454546,110,3.5,0.5,3.0,4.0,3.7,2.3,3.5,0.5,1.1,0.5,0.2,0.0
size9_comp0.0_grid7_base_medium,9,0.0,7,medium,base,base,3,3,6,6,0,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,7.6,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.845,0.5206485220602464,0.6428571428571429,0.18231916223504446,0.46121343285929406,0.14786814767094966,0.4325021937979461,0.17549876890320612,0.17435064935064937,0.8947368421052632,76,0.4,1.4,0.4,5.4,3.1,1.3,1.6,0.6,0.7,0.6,0.1,0.0
size9_comp0.0_grid8_base_medium,9,0.0,8,medium,base,base,5,9,14,4,5,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,19.8,0.8535353535353535,0.7840909090909091,0.9090909090909091,0.7472047397047397,1.0216659474484644,0.7142857142857143,0.30110976325447564,0.7744371811369454,0.18602196096847964,0.701211744554565,0.12066446812009689,0.17348078508792797,0.8535353535353535,198,7.4,3.4,4.5,4.5,5.1,4.5,5.9,3.3,4.6,3.3,0.8,0.0
size9_comp0.0_grid9_base_medium,9,0.0,9,medium,base,base,4,5,9,5,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,9.5,0.968421052631579,0.975609756097561,0.9629629629629629,0.9536363636363637,0.4601522898875625,0.5882352941176471,0.31420845758529764,0.5483356429358901,0.059017406496416576,0.3435903784601443,0.10907028551936129,0.16977973007384775,0.968421052631579,95,5.2,0.2,2.1,2.0,2.9,2.0,3.3,0.3,0.4,0.3,0.3,0.1
size9_comp0.2_grid0_base_medium,9,0.2,0,medium,base,base,5,7,12,10,1,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,17.3,0.8092485549132948,0.7727272727272727,0.8470588235294118,0.723053489338319,0.7832403372891977,0.6666666666666666,0.2716675294848429,0.7781545008340557,0.18008512735588478,0.5264169540943431,0.13400664081428765,0.14539072039072043,0.8092485549132948,173,6.8,1.7,7.3,1.4,7.8,3.7,2.5,2.1,3.6,2.0,0.5,1.2
size9_comp0.2_grid1_base_medium,9,0.2,1,medium,base,base,6,3,9,3,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,11.6,0.853448275862069,0.8607594936708861,0.8378378378378378,0.822922077922078,0.62553267985464,0.5294117647058824,0.4998006776492981,0.548241692121208,0.18649443598202628,0.452597606992001,0.07929699965445967,0.18892733564013836,0.853448275862069,116,4.0,1.8,2.4,3.4,4.0,2.3,2.4,1.9,3.1,1.8,1.1,0.8
size9_comp0.2_grid2_base_medium,9,0.2,2,medium,base,base,7,3,10,6,2,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,18.0,0.7611111111111111,0.7557251908396947,0.7755102040816326,0.6325618825618826,0.7407199186754886,0.52,0.2616639896832562,0.7836552459053296,0.16950480536143905,0.4277870548443667,0.2055398193748015,0.1651261487050961,0.7611111111111111,180,6.1,2.9,2.9,6.1,5.8,3.7,3.7,3.8,6.4,3.7,0.6,0.6
size9_comp0.2_grid3_base_medium,9,0.2,3,medium,base,base,3,4,7,7,0,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,7.6,0.9605263157894737,0.96875,0.9545454545454546,0.9333333333333333,0.2527121536945432,0.45454545454545453,0.1043386536912651,0.2739488137502334,0.1069227931459145,0.24057691937700595,0.058393699080160746,0.08677685950413223,0.9605263157894737,76,2.3,0.3,0.0,5.0,4.4,0.5,1.4,0.3,0.3,0.3,0.0,0.0
size9_comp0.2_grid4_base_medium,9,0.2,4,medium,base,base,7,6,13,9,4,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,17.3,0.861271676300578,0.8301886792452831,0.9104477611940298,0.7752745667645049,0.6318106631545566,0.5571032895116398,0.36185697304464615,0.7014263480681865,0.10826791903514757,0.3114782076436588,0.14137954914658288,0.19799674010200324,0.861271676300578,173,6.8,2.8,6.6,1.1,7.6,1.6,5.3,1.8,2.6,1.8,0.1,0.5
size9_comp0.2_grid5_base_medium,9,0.2,5,medium,base,base,9,3,12,6,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,15.2,0.8881578947368421,0.8793103448275862,0.9166666666666666,0.8086340852130325,0.7829051957460456,0.5925925925925926,0.34299977281750704,0.5852370295745014,0.16576994196408038,0.566894633609509,0.16452254065645724,0.23295120517342738,0.8881578947368421,152,3.4,5.3,5.2,1.3,5.0,3.9,2.7,2.6,3.1,2.6,0.6,0.2
size9_comp0.2_grid6_base_medium,9,0.2,6,medium,base,base,5,5,10,8,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,14.1,0.851063829787234,0.8676470588235294,0.8356164383561644,0.735609243697479,0.7178805429124895,0.5238095238095238,0.19081083353143077,0.6728830281546675,0.09570901757510529,0.6626541663811311,0.10672495856339075,0.27498453927025357,0.851063829787234,141,4.6,2.5,0.5,6.5,5.9,3.0,1.9,2.3,2.7,2.3,0.8,0.1
