trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
3,3,size7_comp0.0_grid3_base_medium,7,0.0,medium,base,base,4,3,7,7,0,1,1,1,1,0,-1,8,0.0,0.5,0.5,0.0,0,3,4,0,2,1,2,0,1,0,0,0,0.0,DL,1.5219280948873621,0,1,2,2,3,0.0,0.2,0.4,0.4,0.375,,0.0,0.0,0.0,0.0,0,ur,dl,midline,0,0,0,0,0
4,3,size7_comp0.0_grid3_base_medium,7,0.0,medium,base,base,4,3,7,7,0,1,1,1,1,0,-1,8,0.0,0.5,0.5,0.0,0,3,4,0,3,1,2,0,1,0,0,0,0.0,UR,1.5219280948873621,0,2,1,2,3,0.0,0.4,0.2,0.4,0.375,,0.0,0.0,0.0,0.0,0,ur,dl,midline,1,0,0,0,0
5,3,size7_comp0.0_grid3_base_medium,7,0.0,medium,base,base,4,3,7,7,0,1,1,1,1,1,3,7,1.0,1.0,1.0,1.0,0,3,4,0,3,1,2,0,0,0,0,0,0.0,DL,0.9182958340544896,0,1,2,0,4,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5714285714285714,,0.0,0.0,0.0,0.0,0,ur,dl,midline,0,0,0,0,0
6,3,size7_comp0.0_grid3_base_medium,7,0.0,medium,base,base,4,3,7,7,0,1,1,1,1,1,3,7,1.0,1.0,1.0,1.0,0,3,4,0,4,1,1,0,0,0,0,0,0.0,UR,1.5219280948873621,1,2,2,0,2,0.2,0.4,0.4,0.0,0.2857142857142857,,0.0,0.0,0.0,0.0,0,ur,dl,midline,1,0,0,0,0
7,3,size7_comp0.0_grid3_base_medium,7,0.0,medium,base,base,4,3,7,7,0,1,1,1,1,1,7,11,0.6363636363636364,0.8181818181818182,0.75,1.0,2,5,4,0,2,2,5,1,2,1,1,0,0.0,DL,1.2516291673878228,0,1,4,1,5,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.45454545454545453,,0.0,0.0,0.0,0.0,0,ur,dl,midline,0,0,0,0,0
8,3,size7_comp0.0_grid3_base_medium,7,0.0,medium,base,base,4,3,7,7,0,1,1,1,1,0,-1,10,0.0,0.4,0.4,0.0,0,3,5,0,3,2,1,0,3,0,0,1,0.1,DL,0.9709505944546686,0,2,3,0,5,0.0,0.4,0.6,0.0,0.5,,0.0,0.0,0.0,0.0,0,ur,dl,midline,0,0,0,0,0
9,3,size7_comp0.0_grid3_base_medium,7,0.0,medium,base,base,4,3,7,7,0,1,1,1,1,1,5,9,0.7777777777777778,0.8888888888888888,0.8333333333333334,1.0,1,4,4,0,3,3,1,1,1,1,0,0,0.0,UR,1.5219280948873621,0,2,2,1,4,0.0,0.4,0.4,0.2,0.4444444444444444,,0.0,0.0,0.0,0.0,0,ur,dl,midline,1,0,0,0,0
0,4,size7_comp0.0_grid4_base_medium,7,0.0,medium,base,base,3,3,6,4,1,1,1,1,1,1,5,11,0.5454545454545454,0.6363636363636364,0.6666666666666666,0.6,5,1,4,1,2,2,6,0,5,0,1,3,0.2727272727272727,UL,0.9182958340544896,4,0,2,0,5,0.6666666666666666,0.0,0.3333333333333333,0.0,0.45454545454545453,DL,0.0,0.0,0.09090909090909091,0.0,1,dl,ul,midline,0,0,0,0,0
1,4,size7_comp0.0_grid4_base_medium,7,0.0,medium,base,base,3,3,6,4,1,1,1,1,0,1,2,32,0.0,0.53125,1.0,0.4827586206896552,7,5,9,10,9,1,9,10,21,9,0,1,0.03125,DL,0.9798687566511528,10,0,14,0,8,0.4166666666666667,0.0,0.5833333333333334,0.0,0.25,DL,0.0,0.0,0.125,0.0,1,dl,ul,midline,1,0,0,0,0
2,4,size7_comp0.0_grid4_base_medium,7,0.0,medium,base,base,3,3,6,4,1,1,1,1,0,1,2,32,0.0,0.53125,1.0,0.4827586206896552,6,4,10,11,4,4,11,10,23,10,9,1,0.03125,DL,0.3095434291503252,1,0,17,0,14,0.05555555555555555,0.0,0.9444444444444444,0.0,0.4375,DL,0.0,0.0,0.0625,0.0,1,dl,ul,midline,1,0,0,0,0
3,4,size7_comp0.0_grid4_base_medium,7,0.0,medium,base,base,3,3,6,4,1,1,1,1,1,1,8,23,0.2608695652173913,0.5652173913043478,0.5555555555555556,0.5714285714285714,6,2,7,6,4,3,5,6,13,6,0,1,0.043478260869565216,UL,1.1488348542809166,10,2,2,0,9,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.391304347826087,DL,0.0,0.0,0.043478260869565216,0.0,1,dl,ul,midline,0,0,0,0,0
4,4,size7_comp0.0_grid4_base_medium,7,0.0,medium,base,base,3,3,6,4,1,1,1,1,1,1,5,21,0.2857142857142857,0.5714285714285714,0.6666666666666666,0.5333333333333333,6,2,7,5,6,2,6,4,11,4,0,2,0.09523809523809523,UL,0.9402859586706311,9,0,5,0,7,0.6428571428571429,0.0,0.35714285714285715,0.0,0.3333333333333333,DL,0.0,0.0,0.047619047619047616,0.0,1,dl,ul,midline,0,0,0,0,0
5,4,size7_comp0.0_grid4_base_medium,7,0.0,medium,base,base,3,3,6,4,1,1,1,1,1,1,3,23,0.2608695652173913,0.6086956521739131,0.75,0.5789473684210527,7,3,7,6,6,3,7,6,11,5,3,1,0.043478260869565216,DL,1.3221793455166666,4,1,6,0,12,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.0,0.5217391304347826,DL,0.0,0.0,0.08695652173913043,0.0,1,dl,ul,midline,1,0,0,0,0
6,4,size7_comp0.0_grid4_base_medium,7,0.0,medium,base,base,3,3,6,4,1,1,1,1,1,1,3,23,0.2608695652173913,0.6086956521739131,0.75,0.5789473684210527,6,2,8,7,6,3,8,5,12,5,4,1,0.043478260869565216,DL,0.8658566174572235,1,1,9,0,12,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0,0.5217391304347826,DL,0.0,0.0,0.043478260869565216,0.0,1,dl,ul,midline,1,0,0,0,0
