grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,collect_mode,start_to_coin1_distance,start_to_coin2_distance,coin1_to_coin2_distance,coin2_to_coin1_distance,coin1_to_goal_distance,coin2_to_goal_distance,optimal_total_distance,coin1_reachable_from_start,coin2_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin1,goal_reachable_from_coin2,num_trajectories,num_trajectories_0_coins,num_trajectories_1_coin,num_trajectories_2_coins,mean_coins_collected,success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,mean_action_accuracy_phase3,spl,mean_entropy,mean_optimal_entropy,mean_jsd,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
collect_all_size7_comp0.4_grid2_base_low,7,0.4,2,low,base,base,collect_all,4,8,4,4,7,5,13,1,1,1,1,1,10,0,0,10,2.0,0.4,36.1,0.5623268698060941,0.8958333333333334,0.7413793103448276,0.4588235294117647,0.29285945842868044,0.9889145841043282,0.21428571428571427,0.39172487573919706,0.2755558349822142,0.5623268698060941,361,6.6,6.9,10.1,12.5,13.8,4.7,5.4,11.2,25.2,10.8,4.8,5.1
collect_all_size7_comp0.4_grid3_base_low,7,0.4,3,low,base,base,collect_all,5,8,5,5,3,4,14,1,1,1,1,1,10,4,1,5,1.1,0.4,20.7,0.5458937198067633,0.5384615384615384,0.5238095238095238,0.6,0.25277777777777777,1.1861870821323302,0.35,0.45861825032397235,0.11194503376878788,0.5458937198067633,207,8.6,3.2,6.5,2.4,8.3,4.4,4.6,2.4,11.2,1.9,2.8,7.0
collect_all_size7_comp0.4_grid4_base_low,7,0.4,4,low,base,base,collect_all,7,4,5,5,3,6,12,1,1,1,1,1,10,0,0,10,2.0,1.0,19.2,0.7447916666666666,0.6129032258064516,0.9107142857142857,0.813953488372093,0.6704438525982475,0.9458732143999945,0.3157894736842105,0.4097309474181707,0.20468017870763866,0.7447916666666666,192,5.9,4.1,3.4,5.8,7.3,3.4,5.1,2.4,6.3,1.6,0.4,3.2
collect_all_size7_comp0.4_grid5_base_low,7,0.4,5,low,base,base,collect_all,6,3,5,5,4,5,12,1,1,1,1,1,10,0,0,10,2.0,1.0,27.7,0.6245487364620939,0.8125,0.515527950310559,0.75,0.5318736526631264,0.9860596802587798,0.2292481250360578,0.26286003265397617,0.12912091182320062,0.6245487364620939,277,4.9,8.5,7.9,6.4,7.2,6.2,7.3,6.0,15.2,5.3,4.3,5.5
collect_all_size7_comp0.4_grid6_base_low,7,0.4,6,low,base,base,collect_all,3,4,3,3,4,3,9,1,1,1,1,1,10,0,0,10,2.0,1.0,14.4,0.8194444444444444,0.851063829787234,1.0,0.7164179104477612,0.6943082320904902,0.9318731952122119,0.3888888888888889,0.2764697192715292,0.24660329517785656,0.8194444444444444,144,4.2,2.7,4.9,2.6,4.2,4.0,3.2,2.0,5.3,1.7,2.2,1.2
collect_all_size7_comp0.4_grid7_base_low,7,0.4,7,low,base,base,collect_all,6,5,3,3,6,3,12,1,1,1,1,1,10,0,0,10,2.0,0.9,25.6,0.67578125,0.7051282051282052,0.85,0.6086956521739131,0.49747124728818093,1.1367507430326773,0.2631578947368421,0.32002851569642216,0.32265811289356994,0.67578125,256,5.9,7.2,4.3,8.2,8.1,5.0,7.2,4.3,13.7,3.4,4.6,4.4
collect_all_size7_comp0.4_grid8_base_low,7,0.4,8,low,base,base,collect_all,4,4,8,8,5,3,15,1,1,1,1,1,10,0,2,8,1.8,0.8,38.2,0.5261780104712042,0.44642857142857145,0.5714285714285714,0.5340909090909091,0.3462513753994484,1.4852839301078191,0.3157894736842105,0.42022987708356085,0.19103726196738247,0.5261780104712042,382,10.3,7.7,10.0,10.2,11.3,9.6,9.7,6.6,24.0,4.4,3.9,13.1
collect_all_size7_comp0.4_grid9_base_low,7,0.4,9,low,base,base,collect_all,5,4,7,7,6,3,15,1,1,1,1,1,10,0,0,10,2.0,0.5,37.4,0.6310160427807486,0.631578947368421,0.891566265060241,0.5302325581395348,0.28989059391872696,1.260930915507454,0.23529411764705882,0.380619995578438,0.20072245819460358,0.6310160427807486,374,8.1,7.8,12.4,9.1,11.0,7.7,7.1,10.6,24.6,9.8,2.0,4.7
collect_all_size9_comp0.0_grid0_base_low,9,0.0,0,low,base,base,collect_all,5,7,4,4,5,7,16,1,1,1,1,1,10,0,0,10,2.0,1.0,23.4,0.8076923076923077,0.9285714285714286,0.7014925373134329,0.8108108108108109,0.7437155115415985,0.8426297439759206,0.7837837837837838,0.3718855965159986,0.1171396171396171,0.8076923076923077,234,7.6,5.6,4.8,5.4,9.3,4.3,6.0,2.8,5.5,2.7,0.7,1.6
collect_all_size9_comp0.0_grid1_base_low,9,0.0,1,low,base,base,collect_all,5,7,8,8,5,5,18,1,1,1,1,1,10,0,4,6,1.6,0.6,22.4,0.7946428571428571,0.9454545454545454,0.7288135593220338,0.7843137254901961,0.4244569579863698,0.76938324829144,0.6896551724137931,0.3504192079201564,0.1831760981862402,0.7946428571428571,224,5.1,8.2,1.8,7.3,8.1,3.4,5.8,4.1,6.9,4.0,0.5,0.8
collect_all_size9_comp0.0_grid2_base_low,9,0.0,2,low,base,base,collect_all,4,4,6,6,3,3,13,1,1,1,1,1,10,0,8,2,1.2,0.2,65.5,0.47480916030534354,0.8225806451612904,0.4334470989761092,0.8571428571428571,0.07452830188679245,1.1246917218356625,0.7058823529411765,0.39659744889668097,0.1249949180630948,0.47480916030534354,655,18.3,17.5,9.0,20.1,16.2,14.4,13.6,19.1,47.9,17.7,7.8,6.9
collect_all_size9_comp0.0_grid3_base_low,9,0.0,3,low,base,base,collect_all,5,8,7,7,6,11,21,1,1,1,1,1,10,0,0,10,2.0,1.0,31.9,0.7774294670846394,0.7217391304347827,0.8070175438596491,0.8111111111111111,0.6809788066530443,0.8691286367122458,0.8157894736842105,0.42842431373784157,0.08858040179634609,0.7774294670846394,319,10.2,8.7,5.5,7.5,12.4,6.9,7.4,4.2,9.3,4.0,1.7,3.3
collect_all_size9_comp0.0_grid4_base_low,9,0.0,4,low,base,base,collect_all,9,5,4,4,4,4,13,1,1,1,1,1,10,0,0,10,2.0,1.0,26.5,0.7358490566037735,0.7105263157894737,0.7111111111111111,0.819672131147541,0.5016464849403337,1.0408230877033862,0.7272727272727273,0.36898147091880285,0.12626994226581437,0.7358490566037735,265,5.7,7.5,8.1,5.0,7.9,6.0,7.0,4.2,8.2,4.1,1.5,0.3
collect_all_size9_comp0.0_grid5_base_low,9,0.0,5,low,base,base,collect_all,8,7,3,3,5,4,15,1,1,1,1,1,10,1,0,9,1.8,0.9,20.6,0.8300970873786407,0.925,0.782608695652174,0.7625,0.6256656934322165,0.8676875508590508,0.7575757575757576,0.41745909609981335,0.12803471780744505,0.8300970873786407,206,5.3,7.2,3.5,4.5,8.0,3.7,5.0,2.7,5.5,2.7,0.4,0.1
collect_all_size9_comp0.0_grid6_base_low,9,0.0,6,low,base,base,collect_all,6,7,3,3,6,5,14,1,1,1,1,1,10,1,0,9,1.8,0.9,42.3,0.6312056737588653,0.571917808219178,0.8205128205128205,0.7391304347826086,0.37205915646203336,1.217305349502009,0.7,0.33996228012813196,0.11250911439370517,0.6312056737588653,423,14.9,12.4,8.9,5.9,13.2,10.0,8.1,9.6,22.1,9.1,1.1,2.6
collect_all_size9_comp0.0_grid7_base_low,9,0.0,7,low,base,base,collect_all,6,3,3,3,3,4,9,1,1,1,1,1,10,0,0,10,2.0,0.3,58.8,0.532312925170068,0.6369426751592356,0.6511627906976745,0.45507246376811594,0.10714285714285714,1.216521966825901,0.8214285714285714,0.4178951035796622,0.1029184022030383,0.532312925170068,588,17.7,17.6,11.7,11.7,12.9,13.3,13.7,17.8,40.7,16.5,4.2,3.0
collect_all_size9_comp0.0_grid8_base_low,9,0.0,8,low,base,base,collect_all,8,5,3,3,11,8,19,1,1,1,1,1,10,0,0,10,2.0,1.0,35.9,0.6323119777158774,0.5241379310344828,0.7727272727272727,0.6882352941176471,0.5590824111454399,0.8950546263151679,0.75,0.4098017589784801,0.13504177657138178,0.6323119777158774,359,8.6,8.1,9.4,9.5,16.2,7.0,8.0,3.1,15.2,2.4,0.8,9.2
collect_all_size9_comp0.0_grid9_base_low,9,0.0,9,low,base,base,collect_all,9,6,5,5,8,3,17,1,1,1,1,1,10,4,0,6,1.2,0.6,21.3,0.7887323943661971,0.7948717948717948,0.875,0.7473684210526316,0.33585952473452474,0.895730926637749,0.6666666666666666,0.3482908576912285,0.12582491582491584,0.7887323943661971,213,4.4,7.3,3.7,5.9,7.2,3.5,4.8,4.8,7.6,4.7,1.4,0.3
collect_all_size9_comp0.2_grid0_base_low,9,0.2,0,low,base,base,collect_all,8,9,3,3,6,7,18,1,1,1,1,1,10,0,0,10,2.0,1.0,27.6,0.7789855072463768,0.8303571428571429,0.7368421052631579,0.7476635514018691,0.6888756352343309,1.034855370507283,0.5581395348837209,0.32758170089032207,0.15560282740515297,0.7789855072463768,276,8.2,6.1,4.5,8.8,10.8,5.7,6.9,3.2,8.7,3.0,1.6,2.6
collect_all_size9_comp0.2_grid1_base_low,9,0.2,1,low,base,base,collect_all,4,5,5,5,5,6,15,1,1,1,1,1,10,0,3,7,1.7,0.7,52.4,0.5744274809160306,0.8461538461538461,0.5147058823529411,0.6212121212121212,0.24611029591587186,1.1191275290555827,0.68,0.3793909732622381,0.23906498481964322,0.5744274809160306,524,15.1,15.0,11.4,10.8,12.6,11.6,12.8,14.2,36.8,13.3,4.1,4.9
collect_all_size9_comp0.2_grid2_base_low,9,0.2,2,low,base,base,collect_all,3,6,9,9,6,3,15,1,1,1,1,1,10,0,5,5,1.5,0.4,45.0,0.56,0.5277777777777778,0.5366795366795367,0.7872340425531915,0.1581910736322501,1.2180971104182137,0.5945945945945946,0.5109137903418851,0.08971222787012259,0.56,450,14.8,10.6,9.5,9.9,14.4,12.4,8.1,8.7,27.5,7.5,0.8,9.4
collect_all_size9_comp0.2_grid3_base_low,9,0.2,3,low,base,base,collect_all,7,3,4,4,5,3,12,1,1,1,1,1,10,0,0,10,2.0,0.9,38.5,0.548051948051948,0.96875,0.4076923076923077,0.5695067264573991,0.3250387204533546,1.0169907279046098,0.5618490741274931,0.3076841847456477,0.07942206104486806,0.548051948051948,385,19.2,8.1,4.4,6.8,15.4,6.8,7.0,8.3,23.9,8.1,8.7,7.9
collect_all_size9_comp0.2_grid4_base_low,9,0.2,4,low,base,base,collect_all,4,7,3,3,5,4,11,1,1,1,1,1,10,0,1,9,1.9,0.5,47.4,0.5443037974683544,0.84375,0.5294117647058824,0.487012987012987,0.19435644257703083,1.3132408702138316,0.6060606060606061,0.4231268791487712,0.1343670184811493,0.5443037974683544,474,13.3,13.7,8.7,11.5,13.4,9.6,10.1,12.9,30.4,12.1,2.9,3.8
collect_all_size9_comp0.2_grid5_base_low,9,0.2,5,low,base,base,collect_all,8,3,5,5,5,6,13,1,1,1,1,1,10,0,0,10,2.0,0.0,72.0,0.5319444444444444,0.697986577181208,0.8082191780821918,0.44176706827309237,0.0,1.0855011466170417,0.5231008621187004,0.45756347642339606,0.1634338046738598,0.5319444444444444,720,21.1,20.3,15.8,14.6,16.3,13.9,12.9,27.5,53.2,25.0,8.6,6.5
collect_all_size9_comp0.2_grid6_base_low,9,0.2,6,low,base,base,collect_all,4,3,7,7,3,6,13,1,1,1,1,1,10,0,1,9,1.9,0.9,39.5,0.6354430379746835,0.5874125874125874,0.6302083333333334,0.7666666666666667,0.35326468220138296,1.380809862789721,0.49182958340544897,0.36729145062546104,0.30866441983518644,0.6354430379746835,395,12.3,9.7,9.2,8.3,8.8,9.7,11.5,8.5,22.5,7.9,2.5,3.6
collect_all_size9_comp0.2_grid7_base_low,9,0.2,7,low,base,base,collect_all,3,6,7,7,9,4,14,1,1,1,1,1,10,0,0,10,2.0,1.0,42.5,0.6423529411764706,0.75,0.6526946107784432,0.5804597701149425,0.35709070696256207,1.2712566332629955,0.4827586206896552,0.34957670279947756,0.1055852585436931,0.6423529411764706,425,16.1,8.9,9.6,7.8,14.4,8.1,11.6,7.2,23.1,6.4,5.8,7.4
collect_all_size9_comp0.2_grid8_base_low,9,0.2,8,low,base,base,collect_all,6,5,9,9,5,10,19,1,1,1,1,1,10,0,1,9,1.9,0.4,61.1,0.5286415711947627,0.6576576576576577,0.5106382978723404,0.48623853211009177,0.1729235894129511,1.2407172500061043,0.631578947368421,0.41026524451834107,0.13586073693314654,0.5286415711947627,611,17.5,20.3,10.7,12.5,19.0,13.2,14.5,13.2,36.6,11.3,2.7,11.1
collect_all_size9_comp0.2_grid9_base_low,9,0.2,9,low,base,base,collect_all,8,9,3,3,3,4,15,1,1,1,1,1,10,9,0,1,0.2,0.1,36.4,0.5027472527472527,0.49441340782122906,1.0,1.0,0.1,0.8150685671654879,0.6666666666666666,0.4463632031511819,0.08705870341629182,0.5027472527472527,364,7.3,8.7,12.5,7.9,7.1,10.1,7.7,10.5,26.9,9.8,0.1,5.3
collect_all_size9_comp0.4_grid0_base_low,9,0.4,0,low,base,base,collect_all,6,9,7,7,6,3,16,1,1,1,1,1,10,4,1,5,1.1,0.4,46.6,0.5171673819742489,0.4931972789115646,0.5555555555555556,0.5652173913043478,0.11966884531590413,1.307933809196021,0.42424242424242425,0.3692358087835851,0.08446535174769533,0.5171673819742489,466,15.9,10.2,9.5,10.9,14.1,10.6,8.6,12.1,29.7,10.6,1.4,9.9
collect_all_size9_comp0.4_grid1_base_low,9,0.4,1,low,base,base,collect_all,8,5,7,7,7,4,19,1,1,1,1,1,10,0,3,7,1.7,0.7,58.0,0.5448275862068965,0.539568345323741,0.5238095238095238,0.6086956521739131,0.2589725241545894,1.4560737573309708,0.4166666666666667,0.3426925251893312,0.14933311951813666,0.5448275862068965,580,11.8,18.8,12.6,14.6,16.0,12.8,15.9,11.9,36.7,9.7,3.4,11.2
collect_all_size9_comp0.4_grid2_base_low,9,0.4,2,low,base,base,collect_all,3,4,3,3,3,4,10,1,1,1,1,1,10,0,1,9,1.9,0.9,24.8,0.5766129032258065,0.6,0.49074074074074076,0.68,0.41904538963861004,1.168253431390462,0.4666666666666667,0.2909567949168631,0.22973017723017725,0.5766129032258065,248,8.9,4.3,5.4,6.2,8.5,4.9,4.9,5.5,14.7,4.7,3.8,5.6
collect_all_size9_comp0.4_grid3_base_low,9,0.4,3,low,base,base,collect_all,7,5,10,10,8,4,21,1,1,1,1,1,10,0,3,7,1.7,0.6,44.1,0.5873015873015873,0.6142857142857143,0.6235294117647059,0.5114503816793893,0.2694455963323888,1.1296463828783807,0.3510486842864375,0.37437108073339836,0.2003141044231348,0.5873015873015873,441,10.4,13.2,7.7,12.7,16.5,8.8,10.6,7.0,22.8,5.5,2.1,11.1
collect_all_size9_comp0.4_grid4_base_low,9,0.4,4,low,base,base,collect_all,9,5,6,6,9,3,18,1,1,1,1,1,10,0,4,6,1.6,0.5,47.2,0.510593220338983,0.5271317829457365,0.45454545454545453,0.5934959349593496,0.1995827969591088,1.0435042076447019,0.34375,0.33652385085332004,0.09951388502978975,0.510593220338983,472,16.6,9.6,13.5,7.5,14.4,10.1,9.9,11.8,30.2,10.1,8.3,11.3
collect_all_size9_comp0.4_grid5_base_low,9,0.4,5,low,base,base,collect_all,8,3,7,7,5,8,15,1,1,1,1,1,10,0,2,8,1.8,0.8,37.8,0.5582010582010583,0.4722222222222222,0.5566502463054187,0.6213592233009708,0.36358897337193646,0.9557716112266511,0.32142857142857145,0.30917984497258905,0.1744625093627194,0.5582010582010583,378,11.2,9.2,6.1,11.3,11.3,6.4,10.0,9.1,21.7,8.2,1.4,9.1
collect_all_size9_comp0.4_grid6_base_low,9,0.4,6,low,base,base,collect_all,4,3,5,5,10,5,14,1,1,1,1,1,10,0,1,9,1.9,0.5,57.7,0.5424610051993067,0.7450980392156863,0.5625,0.49337748344370863,0.1694631662160687,1.2781041003856686,0.45454545454545453,0.4006227902213376,0.21519197266309437,0.5424610051993067,577,17.6,13.8,11.6,14.3,14.7,12.5,12.8,15.9,38.8,14.7,4.2,8.0
collect_all_size9_comp0.4_grid7_base_low,9,0.4,7,low,base,base,collect_all,8,5,3,3,8,5,16,1,1,1,1,1,10,1,0,9,1.8,0.3,61.3,0.4535073409461664,0.5021097046413502,0.4853801169590643,0.37073170731707317,0.1376998154694413,1.4509088740548848,0.3793103448275862,0.3947940955466974,0.14029884132355402,0.4535073409461664,613,19.9,13.1,14.8,13.4,15.2,14.2,14.4,16.3,44.8,13.3,9.2,16.3
collect_all_size9_comp0.4_grid8_base_low,9,0.4,8,low,base,base,collect_all,7,10,5,5,11,6,18,1,1,1,1,1,10,2,4,4,1.2,0.2,69.1,0.48191027496382055,0.4959016393442623,0.41830065359477125,0.54,0.06341911764705883,1.4900646859323634,0.3684210526315789,0.38796494096823403,0.17842685006658027,0.48191027496382055,691,20.1,17.8,13.0,17.7,16.2,17.4,15.4,18.1,48.4,16.0,1.3,13.5
collect_all_size9_comp0.4_grid9_base_low,9,0.4,9,low,base,base,collect_all,4,4,4,4,6,4,12,1,1,1,1,1,10,0,2,8,1.8,0.8,44.7,0.5324384787472036,0.5333333333333333,0.5024875621890548,0.59375,0.2620750413605265,1.3119040492304372,0.43333333333333335,0.32421466212608513,0.15597538441946623,0.5324384787472036,447,15.2,10.2,7.4,11.8,12.3,8.5,9.8,12.9,29.9,11.9,2.7,7.8
