trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
2,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,4,8,12,8,2,1,1,1,1,0,-1,12,0.0,0.3333333333333333,0.3333333333333333,0.0,0,2,8,2,5,3,1,2,2,2,0,0,0.0,DR,0.863120568566631,0,0,2,5,5,0.0,0.0,0.2857142857142857,0.7142857142857143,0.4166666666666667,,0.0,0.0,0.0,0.0,0,midline,dl,dr,0,1,0,0,0
3,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,4,8,12,8,2,1,1,1,1,0,-1,50,0.0,0.46,0.46,0.0,1,3,26,20,14,4,4,27,35,27,0,0,0.0,DR,1.4329831210560051,0,12,6,20,12,0.0,0.3157894736842105,0.15789473684210525,0.5263157894736842,0.24,,0.0,0.0,0.0,0.0,0,midline,dl,dr,0,1,0,0,0
4,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,4,8,12,8,2,1,1,1,1,0,-1,26,0.0,0.4230769230769231,0.4230769230769231,0.0,0,2,15,9,10,2,0,13,17,13,0,0,0.0,DR,0.9980008838722996,0,0,9,10,7,0.0,0.0,0.47368421052631576,0.5263157894736842,0.2692307692307692,,0.0,0.0,0.0,0.0,0,midline,dl,dr,0,1,0,0,0
5,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,4,8,12,8,2,1,1,1,1,0,-1,28,0.0,0.42857142857142855,0.42857142857142855,0.0,1,3,15,9,11,4,2,10,15,10,0,0,0.0,DR,1.2896085583481507,0,3,3,11,11,0.0,0.17647058823529413,0.17647058823529413,0.6470588235294118,0.39285714285714285,,0.0,0.0,0.0,0.0,0,midline,dl,dr,0,1,0,0,0
6,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,4,8,12,8,2,1,1,1,1,0,-1,14,0.0,0.35714285714285715,0.35714285714285715,0.0,0,2,9,3,4,1,2,6,6,6,0,0,0.0,DR,0.6500224216483541,0,0,2,10,2,0.0,0.0,0.16666666666666666,0.8333333333333334,0.14285714285714285,,0.0,0.0,0.0,0.0,0,midline,dl,dr,0,1,0,0,0
7,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,4,8,12,8,2,1,1,1,1,0,-1,26,0.0,0.4230769230769231,0.4230769230769231,0.0,0,2,15,9,9,0,3,13,17,13,0,0,0.0,DR,0.5916727785823275,0,0,3,18,5,0.0,0.0,0.14285714285714285,0.8571428571428571,0.19230769230769232,,0.0,0.0,0.0,0.0,0,midline,dl,dr,0,1,0,0,0
8,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,4,8,12,8,2,1,1,1,1,0,-1,22,0.0,0.4090909090909091,0.4090909090909091,0.0,1,3,12,6,7,4,2,8,10,8,0,0,0.0,UR,1.022420703848328,0,13,2,2,5,0.0,0.7647058823529411,0.11764705882352941,0.11764705882352941,0.22727272727272727,,0.0,0.0,0.0,0.0,0,midline,dl,dr,0,0,0,0,0
9,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,4,8,12,8,2,1,1,1,1,0,-1,38,0.0,0.4473684210526316,0.4473684210526316,0.0,1,3,20,14,12,3,3,19,26,19,0,0,0.0,UR,1.3730174851339658,0,17,9,4,8,0.0,0.5666666666666667,0.3,0.13333333333333333,0.21052631578947367,,0.0,0.0,0.0,0.0,0,midline,dl,dr,0,0,0,0,0
0,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,13,21,5,8,1,1,1,0,0,-1,64,0.0,0.5,0.5,0.0,3,0,28,33,14,4,2,43,49,41,0,1,0.015625,UR,1.0696174156505,0,29,1,16,18,0.0,0.6304347826086957,0.021739130434782608,0.34782608695652173,0.28125,,0.0,0.0,0.0,0.0,0,dl,ul,dr,0,0,0,0,0
1,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,13,21,5,8,1,1,1,0,0,-1,64,0.0,0.46875,0.46875,0.0,3,1,25,35,19,6,2,36,48,30,0,6,0.09375,DR,1.1089705156188954,0,27,1,29,7,0.0,0.47368421052631576,0.017543859649122806,0.5087719298245614,0.109375,,0.0,0.0,0.0,0.0,0,dl,ul,dr,0,1,0,0,0
