grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_optimal_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_optimal_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions,mean_quadrant_fraction_ul,mean_quadrant_fraction_ur,mean_quadrant_fraction_dl,mean_quadrant_fraction_dr,preferred_quadrant,mean_quadrant_entropy,mean_corner_fraction_ul,mean_corner_fraction_ur,mean_corner_fraction_dl,mean_corner_fraction_dr,preferred_corner,mean_max_corner_dwell_run,worst_max_corner_dwell_run,mean_preferred_quadrant_contains_start,mean_preferred_quadrant_contains_coin,mean_preferred_corner_contains_start,mean_preferred_corner_contains_goal,mean_preferred_corner_contains_coin
size7_comp0.6_grid4_base_medium,7,0.6,4,medium,base,base,7,3,10,4,3,1,1,1,10,2,1,8,0.2,0.1,0.8,0.1,13.3,0.5639097744360902,0.6320754716981132,0.2962962962962963,0.05263157894736842,0.8377289815915469,0.06666666666666667,0.2190219509961377,0.5511963284138746,0.1,0.1123747598603213,1.4107942879468915,0.0,0.4323163332677705,0.12192822636300894,0.5639097744360902,133,1.5,0.7,6.8,2.9,4.5,0.9,1.6,2.8,8.1,2.5,0.7,1.7,0.05166666666666666,0.0,0.2957936507936508,0.6525396825396824,DR,0.9343638527121781,0.0,0.0,0.0,0.19964781327203926,DR,1.5,4,0.8,0.0,0.0,0.0,0.0
size7_comp0.6_grid5_base_medium,7,0.6,5,medium,base,base,3,5,8,8,0,1,1,1,10,10,1,0,1.0,0.1,0.0,0.1,31.3,0.18210862619808307,0.5833333333333334,0.08695652173913043,0.032,0.8130084335124755,0.21428571428571427,0.30972863716379473,0.781304881221686,0.4,0.26448776882477276,0.8306215181184698,0.1111111111111111,0.3348624529076958,0.1447278911564626,0.18210862619808307,313,1.5,2.6,12.7,2.3,5.0,2.1,1.7,2.8,25.6,1.2,15.9,11.1,0.0,0.8855944055944056,0.015384615384615385,0.09902097902097903,UR,0.28657723473998015,0.0,0.0,0.004,0.0,DL,0.1,1,0.9,0.0,0.0,0.0,0.0
size7_comp0.6_grid6_base_medium,7,0.6,6,medium,base,base,5,4,9,3,3,1,1,1,10,7,0,3,0.7,0.0,0.3,0.0,24.5,0.2,0.5945945945945946,0.029239766081871343,0.0,0.7804598813808211,0.09090909090909091,0.4743670150854697,0.7060132016345797,0.0,0.14361053067309137,0.8697958970763107,0.2,0.8712747963803237,0.34847771903107866,0.2,245,1.9,3.1,4.0,11.5,9.8,2.0,3.2,1.3,17.8,0.6,0.6,13.1,0.14097826086956522,0.004347826086956522,0.5546739130434782,0.0,DL,0.34017163097255654,0.0,0.0,0.034375,0.0,DL,0.9,3,0.0,0.6,0.0,0.0,0.0
size7_comp0.6_grid7_base_medium,7,0.6,7,medium,base,base,11,7,18,4,7,1,1,1,10,0,0,8,0.0,0.0,0.8,0.0,19.2,0.453125,0.453125,0.0,0.0,1.3605008325364065,0.3,0.286216538029364,1.3605008325364065,0.3,0.286216538029364,0.0,0.0,0.0,0.2639145658263305,0.453125,192,4.8,1.9,5.2,4.7,4.1,3.5,2.4,3.5,12.8,2.9,0.0,2.5,0.0,0.0,0.88296783625731,0.11703216374269007,DL,0.2708359900281419,0.0,0.0,0.025610902255639095,0.0,DL,0.5,2,0.9,0.0,0.0,0.0,0.0
size7_comp0.6_grid8_base_medium,7,0.6,8,medium,base,base,9,3,12,6,3,1,1,1,10,5,5,3,0.5,0.5,0.3,0.5,23.2,0.5905172413793104,0.6368421052631579,0.38095238095238093,0.27764285714285714,0.9778210126522023,0.29411764705882354,0.23214580325046735,1.0178377082428955,0.35714285714285715,0.2568208325955588,0.7910764332289676,0.0,0.11699566630670712,0.2879084967320261,0.5905172413793104,232,6.4,1.4,6.0,6.7,4.4,4.4,4.4,5.0,13.1,4.6,1.2,2.5,0.21703574203574205,0.2746445221445222,0.5083197358197358,0.0,DL,1.0160990636606848,0.014285714285714285,0.04551190476190477,0.10969826007326007,0.0,DL,1.8,3,0.6,0.3,0.0,0.0,0.0
size7_comp0.6_grid9_base_medium,7,0.6,9,medium,base,base,3,6,9,7,3,1,1,1,10,10,0,0,1.0,0.0,0.0,0.0,32.0,0.215625,0.6538461538461539,0.13059701492537312,0.0,0.9480353964833272,0.1111111111111111,0.2859446879997296,1.0841045808730012,0.2,0.1651803056328544,0.7779489159962347,0.0,0.4369001659583237,0.2961516810311359,0.215625,320,3.4,0.7,2.7,8.1,3.9,1.4,1.0,1.5,25.7,1.0,2.8,5.7,0.755850857089247,0.0,0.2441491429107528,0.0,UL,0.7286338772459946,0.0,0.0,0.04375,0.0,DL,1.3,2,0.0,1.0,0.0,0.0,0.0
size9_comp0.0_grid0_base_medium,9,0.0,0,medium,base,base,4,5,9,9,0,1,1,1,10,4,4,6,0.4,0.4,0.6,0.4,17.0,0.5529411764705883,0.5106382978723404,0.7586206896551724,0.22994505494505493,0.8647649659282595,0.5,0.3514641642427201,0.9832046402869413,0.6190476190476191,0.4169675838604049,0.36731833362179583,0.0,0.07634980184844384,0.2504584970082708,0.5529411764705883,170,4.9,0.9,7.5,3.3,5.5,3.4,2.5,3.8,5.7,3.5,0.3,0.8,0.09961038961038961,0.2027922077922078,0.03068181818181818,0.6669155844155844,DR,1.0803211054739044,0.0,0.0,0.0,0.29689333542274726,DR,4.5,9,0.8,0.2,0.0,0.0,0.0
size9_comp0.0_grid1_base_medium,9,0.0,1,medium,base,base,7,6,13,3,5,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,4.8,0.5833333333333334,0.5833333333333334,0.0,0.0,0.43719124356247974,1.0,0.5339893337426467,0.43719124356247974,1.0,0.5339893337426467,0.0,0.0,0.0,0.08921568627450983,0.5833333333333334,48,2.2,0.3,1.6,0.6,1.2,1.0,1.0,0.4,0.5,0.3,0.0,0.1,0.0,0.0,0.075,0.925,DR,0.08112781244591329,0.0,0.0,0.02222222222222222,0.48888888888888893,DR,1.9,4,0.9,0.0,0.0,0.0,0.0
size9_comp0.0_grid2_base_medium,9,0.0,2,medium,base,base,5,6,11,3,4,1,1,1,10,1,0,9,0.1,0.0,0.9,0.0,13.9,0.48201438848920863,0.4818181818181818,0.4827586206896552,0.0,0.4325455520798621,0.8076923076923077,0.4896907129221966,0.3884744351080549,0.7142857142857143,0.48690515522380845,0.4839618552136373,0.9166666666666666,0.49294053023698287,0.15695629095916042,0.48201438848920863,139,0.5,0.7,4.6,7.6,4.1,0.5,1.0,6.3,8.9,6.2,0.2,0.0,0.6583743842364532,0.32438423645320197,0.010344827586206896,0.006896551724137931,UL,0.9195303796989943,0.025694444444444443,0.0,0.0,0.0,UL,0.6,5,0.9,0.0,0.0,0.0,0.0
size9_comp0.0_grid3_base_medium,9,0.0,3,medium,base,base,4,5,9,5,2,1,1,1,10,9,0,1,0.9,0.0,0.1,0.0,46.2,0.4675324675324675,0.6141732283464567,0.41194029850746267,0.0,0.7981931222737977,0.717391304347826,0.41564887330769174,0.7874450133202302,0.625,0.3735370269980595,0.809918332041326,0.8181818181818182,0.4615890692818361,0.09388297837648531,0.4675324675324675,462,3.8,2.3,18.0,16.9,10.8,4.9,4.3,15.6,31.7,15.3,5.3,0.3,0.6434953102453103,0.22486327561327563,0.11499999999999999,0.01664141414141414,UL,0.7125665802757764,0.08958333333333332,0.022916666666666665,0.04625,0.0,UL,3.5,10,0.0,0.8,0.0,0.0,0.0
