trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
2,2,size11_comp0.0_grid2_base_medium,11,0.0,medium,base,base,8,4,12,12,0,1,1,1,0,1,62,64,0.0,0.5625,0.5555555555555556,1.0,0,5,27,32,15,5,5,38,43,36,0,1,0.015625,UR,0.5009682592094553,3,54,0,2,5,0.05084745762711865,0.9152542372881356,0.0,0.03389830508474576,0.078125,UR,0.015625,0.09375,0.0,0.0,4,ul,dr,midline,0,0,0,0,0
3,2,size11_comp0.0_grid2_base_medium,11,0.0,medium,base,base,8,4,12,12,0,1,1,1,1,1,27,38,0.3157894736842105,0.6578947368421053,0.6428571428571429,0.7,0,8,13,17,15,6,4,12,14,12,1,0,0.0,UR,1.2946258909859782,3,20,0,12,3,0.08571428571428572,0.5714285714285714,0.0,0.34285714285714286,0.07894736842105263,UR,0.02631578947368421,0.15789473684210525,0.0,0.07894736842105263,5,ul,dr,midline,0,0,0,0,0
4,2,size11_comp0.0_grid2_base_medium,11,0.0,medium,base,base,8,4,12,12,0,1,1,1,0,1,62,64,0.0,0.5625,0.5555555555555556,1.0,0,5,27,32,17,9,1,36,39,34,0,1,0.015625,UR,0.5349676898707153,3,49,0,2,10,0.05555555555555555,0.9074074074074074,0.0,0.037037037037037035,0.15625,UR,0.015625,0.09375,0.0,0.0,5,ul,dr,midline,0,0,0,0,0
5,2,size11_comp0.0_grid2_base_medium,11,0.0,medium,base,base,8,4,12,12,0,1,1,1,0,1,25,64,0.0,0.5625,0.6538461538461539,0.5,2,8,24,30,19,7,9,28,41,27,1,0,0.0,DR,0.9780155566622414,3,9,0,39,13,0.058823529411764705,0.17647058823529413,0.0,0.7647058823529411,0.203125,UL,0.015625,0.015625,0.0,0.0,1,ul,dr,midline,0,0,0,0,0
6,2,size11_comp0.0_grid2_base_medium,11,0.0,medium,base,base,8,4,12,12,0,1,1,1,1,1,26,53,0.22641509433962265,0.6037735849056604,0.6296296296296297,0.5769230769230769,3,11,17,22,13,12,9,18,27,17,1,1,0.018867924528301886,DR,1.2504757050130604,3,19,0,27,4,0.061224489795918366,0.3877551020408163,0.0,0.5510204081632653,0.07547169811320754,UR,0.018867924528301886,0.18867924528301888,0.0,0.09433962264150944,8,ul,dr,midline,0,0,0,0,0
7,2,size11_comp0.0_grid2_base_medium,11,0.0,medium,base,base,8,4,12,12,0,1,1,1,0,1,15,64,0.0,0.484375,0.75,0.3958333333333333,4,10,17,33,20,8,6,29,41,25,1,9,0.140625,DR,0.869553964935036,5,6,0,49,4,0.08333333333333333,0.1,0.0,0.8166666666666667,0.0625,DR,0.015625,0.0,0.0,0.046875,1,ul,dr,midline,0,0,0,0,0
8,2,size11_comp0.0_grid2_base_medium,11,0.0,medium,base,base,8,4,12,12,0,1,1,1,0,1,22,64,0.0,0.515625,0.6521739130434783,0.43902439024390244,7,12,17,28,14,19,10,20,42,16,1,5,0.078125,UR,1.413943106579768,6,23,0,18,17,0.1276595744680851,0.48936170212765956,0.0,0.3829787234042553,0.265625,UL,0.03125,0.0,0.0,0.0,2,ul,dr,midline,0,0,0,0,0
9,2,size11_comp0.0_grid2_base_medium,11,0.0,medium,base,base,8,4,12,12,0,1,1,1,0,1,29,64,0.0,0.546875,0.6333333333333333,0.47058823529411764,1,6,25,32,17,5,7,34,44,32,1,1,0.015625,DR,1.3810633626945608,5,20,0,22,17,0.10638297872340426,0.425531914893617,0.0,0.46808510638297873,0.265625,UL,0.015625,0.0,0.0,0.0,1,ul,dr,midline,0,0,0,0,0
0,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,4,4,8,6,1,1,1,1,1,0,-1,10,0.0,0.5,0.5,0.0,0,2,6,2,4,2,2,1,1,1,0,0,0.0,DR,0.9709505944546686,0,0,2,3,5,0.0,0.0,0.4,0.6,0.5,,0.0,0.0,0.0,0.0,0,midline,dl,midline,0,0,0,0,0
1,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,4,4,8,6,1,1,1,1,1,0,-1,14,0.0,0.5,0.5,0.0,0,2,8,4,7,1,3,2,4,2,0,0,0.0,DL,1.0,0,0,3,3,8,0.0,0.0,0.5,0.5,0.5714285714285714,,0.0,0.0,0.0,0.0,0,midline,dl,midline,0,0,0,0,0
