grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size7_comp0.4_grid2_base_medium,7,0.4,2,medium,base,base,4,4,8,8,0,1,1,1,10,2,0,8,0.2,0.0,0.8,0.0,16.5,0.37575757575757573,0.415929203539823,0.28846153846153844,0.0,0.8288711475624956,0.3,0.2834419018970186,0.800856646992224,0.40005243497818216,0.9342375548898841,0.5324746078640376,0.16413746341377922,0.37575757575757573,165,0.6,5.0,2.8,6.9,4.6,3.5,3.4,1.9,7.8,1.2,2.2,3.9
size7_comp0.4_grid3_base_medium,7,0.4,3,medium,base,base,3,7,10,4,3,1,1,1,10,1,0,9,0.1,0.0,0.9,0.0,10.4,0.19230769230769232,0.15730337078651685,0.4,0.0,0.8578059617823023,0.21428571428571427,0.35674425834457735,0.7759711391646597,0.5014446288411829,1.3488148974881575,0.4541935027028756,0.1662353123067409,0.19230769230769232,104,3.9,0.9,4.2,1.3,2.2,2.9,1.6,2.5,5.7,1.8,1.0,3.1
size7_comp0.4_grid4_base_medium,7,0.4,4,medium,base,base,3,3,6,4,1,1,1,1,10,3,3,7,0.3,0.3,0.7,0.3,11.0,0.42727272727272725,0.5,0.35714285714285715,0.08193111236589497,1.1065160330502783,0.45454545454545453,0.26784028921150776,0.6312383830154537,0.49744256399325293,0.9442470966306797,0.4364549707860511,0.15459368320330888,0.42727272727272725,110,0.2,4.3,2.3,2.3,2.8,1.4,1.5,1.4,5.2,1.2,1.1,1.5
size7_comp0.4_grid5_base_medium,7,0.4,5,medium,base,base,3,4,7,5,3,1,1,1,10,1,1,9,0.1,0.1,0.9,0.1,13.2,0.3787878787878788,0.36585365853658536,0.5555555555555556,0.058333333333333334,0.8879076448555472,0.2777777777777778,0.23344067317830078,0.9964784258125311,0.4306158254064513,0.4,0.12451124978365313,0.28312289562289567,0.3787878787878788,132,4.3,0.8,3.4,4.2,4.3,2.2,3.2,1.5,5.8,1.2,0.2,2.5
size7_comp0.4_grid6_base_medium,7,0.4,6,medium,base,base,4,7,11,3,4,1,1,1,10,0,0,9,0.0,0.0,0.9,0.0,12.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.9203154411948786,0.1,0.23812199829052125,0.9203154411948786,0.7024395943570181,0.0,0.0,0.1636679368103517,0.26666666666666666,120,2.4,0.6,4.4,3.8,1.9,2.2,1.6,3.7,7.6,3.2,0.0,2.1
size7_comp0.4_grid7_base_medium,7,0.4,7,medium,base,base,5,3,8,4,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,13.9,0.33093525179856115,0.33093525179856115,0.0,0.0,0.8214174627583471,0.2777777777777778,0.36819311121489473,0.8214174627583471,0.49638546181960713,0.0,0.0,0.14424424424424423,0.33093525179856115,139,4.7,0.5,5.8,2.1,4.5,2.5,2.9,1.5,8.1,1.0,0.0,5.9
size7_comp0.4_grid8_base_medium,7,0.4,8,medium,base,base,7,3,10,4,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,13.3,0.48872180451127817,0.48872180451127817,0.0,0.0,0.8781251552906166,0.18181818181818182,0.22564151727311943,0.8781251552906166,0.3180596414478968,0.0,0.0,0.15948117539026632,0.48872180451127817,133,4.6,0.3,2.7,3.7,2.6,2.0,1.9,2.0,7.5,1.8,0.0,2.3
size7_comp0.4_grid9_base_medium,7,0.4,9,medium,base,base,7,4,11,5,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,10.0,0.46,0.46,0.0,0.0,1.2060214773025786,0.0,0.2295649644022839,1.2060214773025786,0.37069570871494034,0.0,0.0,0.37897257126466055,0.46,100,0.1,4.2,3.0,2.3,2.6,1.5,2.6,1.5,5.0,0.8,0.0,3.4
size7_comp0.6_grid0_base_medium,7,0.6,0,medium,base,base,3,7,10,4,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,5.1,0.0392156862745098,0.0392156862745098,0.0,0.0,0.5645987370160525,0.0,0.06480906026660294,0.5645987370160525,0.8970455183261128,0.0,0.0,0.12208624708624716,0.0392156862745098,51,0.3,0.0,4.2,0.3,2.4,0.3,0.3,0.5,1.1,0.4,0.0,0.4
size7_comp0.6_grid1_base_medium,7,0.6,1,medium,base,base,4,9,13,5,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,11.8,0.16101694915254236,0.16101694915254236,0.0,0.0,0.8246959360636014,0.15384615384615385,0.20247220540562977,0.8246959360636014,0.8054064905487777,0.0,0.0,0.1432012432012432,0.16101694915254236,118,2.9,1.2,6.1,0.8,3.4,2.3,2.1,1.5,5.2,1.4,0.0,2.2
size7_comp0.6_grid2_base_medium,7,0.6,2,medium,base,base,4,3,7,5,3,1,1,1,10,0,0,9,0.0,0.0,0.9,0.0,14.7,0.40816326530612246,0.40816326530612246,0.0,0.0,1.0288865808028334,0.125,0.35691753952981387,1.0288865808028334,0.45400835424011965,0.0,0.0,0.2008403361344538,0.40816326530612246,147,3.5,0.4,6.2,4.4,4.0,4.0,1.6,3.7,8.9,3.4,0.0,3.2
size7_comp0.6_grid3_base_medium,7,0.6,3,medium,base,base,7,3,10,4,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,7.3,0.5616438356164384,0.5616438356164384,0.0,0.0,0.7621211684198097,0.0,0.16600543503568116,0.7621211684198097,0.20104668902471257,0.0,0.0,0.23056325858049997,0.5616438356164384,73,2.0,0.0,3.9,0.6,2.2,1.2,0.6,0.8,3.3,0.2,0.0,2.3
size7_comp0.6_grid4_base_medium,7,0.6,4,medium,base,base,5,5,10,6,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,9.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5053412459382455,0.09090909090909091,0.09498177378074744,0.5053412459382455,0.625555356294398,0.0,0.0,0.07272727272727274,0.3333333333333333,90,0.8,2.6,4.2,0.2,3.1,1.6,1.2,0.0,3.0,0.0,0.0,1.8
