grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_optimal_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_optimal_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions,mean_quadrant_fraction_ul,mean_quadrant_fraction_ur,mean_quadrant_fraction_dl,mean_quadrant_fraction_dr,preferred_quadrant,mean_quadrant_entropy,mean_corner_fraction_ul,mean_corner_fraction_ur,mean_corner_fraction_dl,mean_corner_fraction_dr,preferred_corner,mean_max_corner_dwell_run,worst_max_corner_dwell_run,mean_preferred_quadrant_contains_start,mean_preferred_quadrant_contains_coin,mean_preferred_corner_contains_start,mean_preferred_corner_contains_goal,mean_preferred_corner_contains_coin
size7_comp0.2_grid3_base_random,7,0.2,3,random,base,base,7,5,12,4,5,1,1,1,10,0,0,5,0.0,0.0,0.5,0.0,22.5,0.38666666666666666,0.38666666666666666,0.0,0.0,1.3453422919342526,0.5263157894736842,0.5285314615867358,1.3453422919342526,0.5263157894736842,0.5285314615867358,0.0,0.0,0.0,0.15681209628578052,0.38666666666666666,225,5.6,4.7,5.5,6.7,5.4,4.5,6.4,5.2,15.2,3.7,0.0,7.0,0.0,0.025,0.12,0.8550000000000001,DR,0.33663740776483947,0.0,0.003125,0.0375,0.1013157894736842,DR,2.0,5,0.9,0.0,0.0,0.0,0.0
size7_comp0.2_grid4_base_random,7,0.2,4,random,base,base,5,4,9,3,3,1,1,1,10,1,0,3,0.1,0.0,0.3,0.0,27.9,0.43010752688172044,0.4296028880866426,0.5,0.0,1.245722345077899,0.39869239136705703,0.4846516670622757,1.3643625684186511,0.43666309530677677,0.4831899210682067,0.0,0.0,0.5,0.06511716563326878,0.43010752688172044,279,5.7,7.0,7.3,7.9,6.0,6.6,7.4,6.9,17.9,6.3,0.1,5.2,0.1000595238095238,0.10337662337662337,0.6215800865800866,0.07498376623376624,DL,0.7034940637827931,0.003125,0.0058823529411764705,0.0625,0.00625,DL,1.3,5,0.0,0.0,0.0,0.0,0.0
size7_comp0.2_grid5_base_random,7,0.2,5,random,base,base,5,6,11,5,3,1,1,1,10,1,0,6,0.1,0.0,0.6,0.0,25.0,0.388,0.39669421487603307,0.125,0.0,1.48416927833622,0.5217391304347826,0.5644424337867434,1.5565275126670417,0.47619047619047616,0.5346577685667354,0.7244078178625923,1.0,0.877181418596829,0.17083743196275164,0.388,250,6.0,7.2,5.8,6.0,5.4,6.4,5.7,6.5,15.8,4.9,0.6,5.2,0.07545498084291188,0.5982405529261514,0.029629629629629627,0.2966748366013072,UR,0.8998712034299942,0.021875,0.0774074074074074,0.00625,0.022169612794612794,UR,1.8,5,0.7,0.0,0.0,0.0,0.0
size7_comp0.2_grid6_base_random,7,0.2,6,random,base,base,4,7,11,3,4,1,1,1,10,5,0,3,0.5,0.0,0.3,0.0,26.8,0.2947761194029851,0.29245283018867924,0.30357142857142855,0.0,1.2939712402624752,0.5,0.5818278187649278,1.308035185739281,0.42857142857142855,0.5281281306832061,1.2693593356780652,0.625,0.6758022729079409,0.12462936796990212,0.2947761194029851,268,7.5,6.9,4.8,7.6,6.6,6.6,7.0,5.6,19.3,2.7,1.5,12.3,0.0,0.18408717719062545,0.14031273836765829,0.6756000844417163,DR,0.7588657712763901,0.0,0.05625,0.0,0.178125,DR,3.6,11,0.7,0.1,0.0,0.0,0.0
size7_comp0.2_grid7_base_random,7,0.2,7,random,base,base,4,3,7,3,2,1,1,1,10,4,1,1,0.4,0.1,0.1,0.1,28.6,0.3951048951048951,0.3837638376383764,0.6,0.041176470588235294,1.3092948756252882,0.6470588235294118,0.4401276256894095,1.6815769143998454,0.5454545454545454,0.5300151703445883,0.6267778045385997,0.8333333333333334,0.2753337938215816,0.2939269064269064,0.3951048951048951,286,5.1,6.8,8.6,8.1,6.0,7.8,7.1,6.7,20.3,5.0,0.7,8.3,0.0,0.0125,0.3506659847177089,0.6368340152822911,DR,0.6523658268141845,0.0,0.0,0.13125,0.1771493212669683,DR,4.1,12,0.6,0.0,0.0,0.0,0.0
size7_comp0.2_grid8_base_random,7,0.2,8,random,base,base,5,6,11,5,4,1,1,1,10,4,0,1,0.4,0.0,0.1,0.0,29.7,0.3602693602693603,0.34765625,0.43902439024390244,0.0,1.269977712238733,0.5862068965517241,0.5143664127276114,1.3375841358377012,0.4444444444444444,0.48011294970984086,1.1593490190767854,0.8181818181818182,0.570417534029418,0.1436143734004742,0.3602693602693603,297,7.9,7.0,5.6,9.2,7.2,6.9,7.6,7.0,20.5,3.9,0.9,11.3,0.028166666666666666,0.26744601889338726,0.10833333333333335,0.5960539811066127,DR,0.8954721454702386,0.0,0.028125,0.02847222222222222,0.16597222222222224,DR,2.4,4,0.4,0.4,0.0,0.0,0.0
size7_comp0.2_grid9_base_random,7,0.2,9,random,base,base,4,5,9,3,3,1,1,1,10,1,0,7,0.1,0.0,0.7,0.0,18.4,0.375,0.38461538461538464,0.26666666666666666,0.0,1.2785509761001506,0.4,0.505062979558284,1.2763888728226669,0.4,0.453248574159509,1.2850372859326016,0.4,0.6605061957546091,0.2506980622160888,0.375,184,4.6,4.5,4.7,4.6,4.7,3.8,3.8,5.1,11.6,3.9,0.2,4.6,0.09147727272727273,0.06590909090909092,0.00625,0.8363636363636363,DR,0.3476942983127942,0.015625,0.00625,0.0,0.08304884808174282,DR,1.3,3,0.8,0.1,0.0,0.0,0.0
size7_comp0.4_grid0_base_random,7,0.4,0,random,base,base,4,3,7,7,0,1,1,1,10,1,1,1,0.1,0.1,0.1,0.1,30.3,0.3102310231023102,0.30303030303030304,0.6666666666666666,0.02258064516129032,1.3206303374068677,0.29411764705882354,0.532392353504258,1.490410945371114,0.2857142857142857,0.5914459977204292,0.5283208335737187,0.3333333333333333,0.2568086804954592,0.25316840662861423,0.3102310231023102,303,8.5,7.2,7.2,7.4,6.9,7.5,6.4,8.5,23.4,4.8,0.3,12.7,0.08926097924549936,0.8707390207545007,0.0,0.04,UR,0.39247595731521423,0.01875,0.2188508064516129,0.0,0.0,UR,3.1,9,1.0,0.0,0.0,0.0,0.0
size7_comp0.4_grid1_base_random,7,0.4,1,random,base,base,3,4,7,3,2,1,1,1,10,5,2,2,0.5,0.2,0.2,0.2,26.7,0.37453183520599254,0.39285714285714285,0.3434343434343434,0.052500000000000005,1.3668321073099885,0.3783783783783784,0.4571332008116953,1.6260654607049436,0.3888888888888889,0.4692029712298822,1.1212426146200314,0.3684210526315789,0.4456986814681497,0.0654228565993272,0.37453183520599254,267,6.4,6.6,7.0,6.7,6.9,6.8,6.4,5.6,17.3,3.8,2.4,8.5,0.42140522875816994,0.09528508771929825,0.29657722738218095,0.1867324561403509,UL,0.7169117073158024,0.056874999999999995,0.009583333333333333,0.03125,0.0125,UL,2.5,6,0.0,0.5,0.0,0.0,0.0
size7_comp0.4_grid2_base_random,7,0.4,2,random,base,base,4,5,9,5,4,1,1,1,10,5,0,2,0.5,0.0,0.2,0.0,27.2,0.3272058823529412,0.33152173913043476,0.3181818181818182,0.0,1.2474970421745764,0.35714285714285715,0.45422131483076783,1.3063517409505465,0.2857142857142857,0.37133972472145677,1.1886423433986064,0.42857142857142855,0.537102904940079,0.08219523647264512,0.3272058823529412,272,6.5,7.6,7.2,5.9,6.1,6.5,7.9,5.7,19.6,3.0,2.2,11.0,0.5823293078012758,0.0,0.3428586621235362,0.07481203007518797,UL,0.6298098737044647,0.12227182539682539,0.0,0.040625,0.03125,UL,3.4,10,0.5,0.4,0.0,0.0,0.0
