grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size7_comp0.0_grid1_base_low,7,0.0,1,low,base,base,5,3,8,4,2,1,1,1,10,1,1,0,0.1,0.1,0.0,0.1,30.8,0.5454545454545454,0.5409836065573771,1.0,0.04,0.6110005533372561,0.625,0.43220415657169886,0.752000681030469,0.3167053955236796,0.0,0.0,0.3231173606834089,0.5454545454545454,308,3.0,1.1,14.0,12.2,4.8,2.1,4.9,17.2,22.5,16.3,0.0,0.5
size7_comp0.0_grid2_base_low,7,0.0,2,low,base,base,4,5,9,5,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,5.9,0.3728813559322034,0.3728813559322034,0.0,0.0,0.5746922946385306,0.6,0.050058724580004044,0.5746922946385306,0.5360092695491877,0.0,0.0,0.23857142857142855,0.3728813559322034,59,0.0,2.0,3.2,0.2,1.4,1.1,1.2,0.2,0.8,0.2,0.0,0.0
size7_comp0.0_grid3_base_low,7,0.0,3,low,base,base,4,6,10,6,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,9.6,0.3854166666666667,0.3854166666666667,0.0,0.0,0.6586483849538998,0.7058823529411765,0.20884114082798688,0.6586483849538998,0.6172346473816333,0.0,0.0,0.24490705373058314,0.3854166666666667,96,1.6,3.6,4.2,0.1,2.3,2.1,2.4,1.6,2.1,1.6,0.0,0.1
size7_comp0.0_grid4_base_low,7,0.0,4,low,base,base,4,5,9,3,3,1,1,1,10,1,1,8,0.1,0.1,0.8,0.1,15.3,0.5098039215686274,0.5,0.6666666666666666,0.0391304347826087,0.8260693093423725,0.5833333333333334,0.3448596712910293,0.5494535878053981,0.3271245546272966,0.3,0.35878148770638596,0.16178998246585452,0.5098039215686274,153,1.7,0.6,5.6,7.4,4.5,0.9,2.2,6.7,9.5,6.7,0.0,0.2
size7_comp0.0_grid5_base_low,7,0.0,5,low,base,base,3,5,8,4,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,4.4,0.25,0.25,0.0,0.0,0.2641575772304412,0.4,0.07771995272814491,0.2641575772304412,0.6594947389537468,0.0,0.0,0.0781818181818182,0.25,44,1.0,0.0,3.1,0.1,1.6,0.9,0.3,0.2,0.4,0.2,0.0,0.0
size7_comp0.0_grid6_base_low,7,0.0,6,low,base,base,4,5,9,3,3,1,1,1,10,9,0,1,0.9,0.0,0.1,0.0,29.1,0.5567010309278351,0.660377358490566,0.4972972972972973,0.0,1.0125645710409872,0.7777777777777778,0.49576767485207857,0.6678406447857627,0.240372538479595,0.9920522229138522,0.5428197547130353,0.2572259701852043,0.5567010309278351,291,5.0,5.1,11.3,7.7,6.1,4.4,6.7,10.9,18.6,10.0,4.3,0.9
size7_comp0.0_grid7_base_low,7,0.0,7,low,base,base,3,7,10,4,3,1,1,1,10,0,0,8,0.0,0.0,0.8,0.0,14.5,0.36551724137931035,0.36551724137931035,0.0,0.0,0.9439006432783634,0.6111111111111112,0.29300008480171,0.9439006432783634,0.6452602731000825,0.0,0.0,0.1988790077025371,0.36551724137931035,145,2.6,1.9,6.5,3.5,3.7,1.8,3.9,4.1,7.6,3.9,0.0,0.3
size7_comp0.0_grid8_base_low,7,0.0,8,low,base,base,3,4,7,3,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,3.4,0.35294117647058826,0.35294117647058826,0.0,0.0,0.5654174605474673,0.5,0.09456100793386979,0.5654174605474673,0.5486852459493754,0.0,0.0,0.22407407407407404,0.35294117647058826,34,0.0,1.0,0.2,2.2,0.8,0.9,0.4,0.3,0.3,0.3,0.0,0.0
size7_comp0.0_grid9_base_low,7,0.0,9,low,base,base,3,7,10,4,3,1,1,1,10,0,0,9,0.0,0.0,0.9,0.0,17.7,0.3954802259887006,0.3954802259887006,0.0,0.0,1.187239556055401,0.5714285714285714,0.279895703658103,1.187239556055401,0.5872812008628839,0.0,0.0,0.3206710999944083,0.3954802259887006,177,0.6,2.6,6.4,8.1,5.0,2.5,2.0,7.2,9.8,7.0,0.0,0.1
size7_comp0.2_grid0_base_low,7,0.2,0,low,base,base,5,4,9,3,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,7.8,0.3333333333333333,0.3333333333333333,0.0,0.0,0.9888170325505732,0.2857142857142857,0.35030434539211214,0.9888170325505732,0.6539035983342462,0.0,0.0,0.2709879406307978,0.3333333333333333,78,3.0,0.2,1.7,2.2,2.4,1.2,1.3,0.7,4.4,0.4,0.0,2.9
