trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
1,0,size9_comp0.4_grid0_base_low,9,0.4,low,base,base,5,5,10,8,3,1,1,1,0,0,-1,48,0.0,0.2708333333333333,0.2708333333333333,0.0,4,5,13,26,18,5,9,15,36,7,0,21,0.4375
2,0,size9_comp0.4_grid0_base_low,9,0.4,low,base,base,5,5,10,8,3,1,1,1,0,0,-1,48,0.0,0.3125,0.3125,0.0,1,3,14,30,19,5,3,20,44,13,0,17,0.3541666666666667
3,0,size9_comp0.4_grid0_base_low,9,0.4,low,base,base,5,5,10,8,3,1,1,1,0,0,-1,48,0.0,0.25,0.25,0.0,2,2,23,21,25,4,4,14,36,11,0,22,0.4583333333333333
4,0,size9_comp0.4_grid0_base_low,9,0.4,low,base,base,5,5,10,8,3,1,1,1,0,0,-1,48,0.0,0.3333333333333333,0.3333333333333333,0.0,0,4,13,31,21,6,2,18,41,15,0,17,0.3541666666666667
5,0,size9_comp0.4_grid0_base_low,9,0.4,low,base,base,5,5,10,8,3,1,1,1,0,0,-1,48,0.0,0.3125,0.3125,0.0,1,6,13,28,18,6,8,15,44,10,0,18,0.375
6,0,size9_comp0.4_grid0_base_low,9,0.4,low,base,base,5,5,10,8,3,1,1,1,0,0,-1,48,0.0,0.22916666666666666,0.22916666666666666,0.0,3,3,18,24,13,5,5,24,40,9,0,26,0.5416666666666666
7,0,size9_comp0.4_grid0_base_low,9,0.4,low,base,base,5,5,10,8,3,1,1,1,0,0,-1,48,0.0,0.2708333333333333,0.2708333333333333,0.0,7,6,16,19,18,10,6,13,37,9,0,20,0.4166666666666667
8,0,size9_comp0.4_grid0_base_low,9,0.4,low,base,base,5,5,10,8,3,1,1,1,0,0,-1,48,0.0,0.4166666666666667,0.4166666666666667,0.0,0,2,17,29,21,2,0,24,39,19,0,9,0.1875
9,0,size9_comp0.4_grid0_base_low,9,0.4,low,base,base,5,5,10,8,3,1,1,1,0,0,-1,48,0.0,0.2708333333333333,0.2708333333333333,0.0,2,3,9,34,27,4,5,11,37,10,0,20,0.4166666666666667
0,1,size9_comp0.4_grid1_base_low,9,0.4,low,base,base,3,6,9,5,2,1,1,1,0,0,-1,48,0.0,0.2916666666666667,0.2916666666666667,0.0,1,1,13,33,31,3,1,12,42,10,0,19,0.3958333333333333
