trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
5,9,size9_comp0.4_grid9_base_low,9,0.4,low,base,base,4,6,10,6,4,1,1,1,0,1,6,48,0.0,0.4375,0.7142857142857143,0.3902439024390244,5,3,17,15,6,9,5,14,36,10,12,5,0.10416666666666667
6,9,size9_comp0.4_grid9_base_low,9,0.4,low,base,base,4,6,10,6,4,1,1,1,0,1,7,48,0.0,0.3125,0.625,0.25,5,0,16,20,14,3,4,15,38,10,4,16,0.3333333333333333
7,9,size9_comp0.4_grid9_base_low,9,0.4,low,base,base,4,6,10,6,4,1,1,1,0,1,24,48,0.0,0.3541666666666667,0.44,0.2608695652173913,6,2,17,22,20,4,9,12,33,10,9,16,0.3333333333333333
8,9,size9_comp0.4_grid9_base_low,9,0.4,low,base,base,4,6,10,6,4,1,1,1,0,1,16,48,0.0,0.3958333333333333,0.5294117647058824,0.3225806451612903,5,0,18,17,7,5,4,16,35,13,4,7,0.14583333333333334
9,9,size9_comp0.4_grid9_base_low,9,0.4,low,base,base,4,6,10,6,4,1,1,1,0,1,8,48,0.0,0.3125,0.6666666666666666,0.23076923076923078,7,0,19,14,14,3,10,7,33,6,1,13,0.2708333333333333
0,0,size9_comp0.6_grid0_base_low,9,0.6,low,base,base,11,3,14,8,3,1,1,1,0,0,-1,48,0.0,0.25,0.25,0.0,10,3,26,9,12,7,14,14,41,9,0,24,0.5
1,0,size9_comp0.6_grid0_base_low,9,0.6,low,base,base,11,3,14,8,3,1,1,1,0,0,-1,48,0.0,0.22916666666666666,0.22916666666666666,0.0,2,0,38,8,31,2,1,13,43,6,0,29,0.6041666666666666
2,0,size9_comp0.6_grid0_base_low,9,0.6,low,base,base,11,3,14,8,3,1,1,1,0,0,-1,48,0.0,0.25,0.25,0.0,2,0,36,10,32,3,1,11,41,6,0,28,0.5833333333333334
3,0,size9_comp0.6_grid0_base_low,9,0.6,low,base,base,11,3,14,8,3,1,1,1,0,0,-1,48,0.0,0.20833333333333334,0.20833333333333334,0.0,2,0,35,11,30,2,2,13,43,7,0,32,0.6666666666666666
4,0,size9_comp0.6_grid0_base_low,9,0.6,low,base,base,11,3,14,8,3,1,1,1,0,0,-1,48,0.0,0.375,0.375,0.0,7,0,28,13,19,7,5,16,33,11,0,17,0.3541666666666667
5,0,size9_comp0.6_grid0_base_low,9,0.6,low,base,base,11,3,14,8,3,1,1,1,0,0,-1,48,0.0,0.20833333333333334,0.20833333333333334,0.0,2,0,37,9,32,4,0,11,43,5,0,32,0.6666666666666666
6,0,size9_comp0.6_grid0_base_low,9,0.6,low,base,base,11,3,14,8,3,1,1,1,0,0,-1,48,0.0,0.125,0.125,0.0,18,1,24,5,17,8,13,9,43,6,0,36,0.75
7,0,size9_comp0.6_grid0_base_low,9,0.6,low,base,base,11,3,14,8,3,1,1,1,0,0,-1,48,0.0,0.20833333333333334,0.20833333333333334,0.0,2,0,39,7,33,2,0,12,42,6,0,32,0.6666666666666666
8,0,size9_comp0.6_grid0_base_low,9,0.6,low,base,base,11,3,14,8,3,1,1,1,0,0,-1,48,0.0,0.20833333333333334,0.20833333333333334,0.0,2,0,39,7,33,1,1,12,42,7,0,32,0.6666666666666666
9,0,size9_comp0.6_grid0_base_low,9,0.6,low,base,base,11,3,14,8,3,1,1,1,0,0,-1,48,0.0,0.25,0.25,0.0,10,0,27,11,20,6,6,15,41,10,0,26,0.5416666666666666
0,1,size9_comp0.6_grid1_base_low,9,0.6,low,base,base,5,11,16,8,4,1,1,1,0,0,-1,48,0.0,0.125,0.125,0.0,5,3,31,9,21,6,9,11,43,0,0,39,0.8125
1,1,size9_comp0.6_grid1_base_low,9,0.6,low,base,base,5,11,16,8,4,1,1,1,0,0,-1,48,0.0,0.14583333333333334,0.14583333333333334,0.0,3,2,17,26,24,4,6,13,43,3,0,33,0.6875
2,1,size9_comp0.6_grid1_base_low,9,0.6,low,base,base,5,11,16,8,4,1,1,1,0,0,-1,48,0.0,0.3541666666666667,0.3541666666666667,0.0,4,2,25,17,19,4,7,17,40,15,0,14,0.2916666666666667
3,1,size9_comp0.6_grid1_base_low,9,0.6,low,base,base,5,11,16,8,4,1,1,1,0,0,-1,48,0.0,0.08333333333333333,0.08333333333333333,0.0,3,3,6,36,32,3,9,3,43,0,0,40,0.8333333333333334
4,1,size9_comp0.6_grid1_base_low,9,0.6,low,base,base,5,11,16,8,4,1,1,1,0,0,-1,48,0.0,0.14583333333333334,0.14583333333333334,0.0,4,3,25,16,19,7,5,16,40,3,0,33,0.6875
5,1,size9_comp0.6_grid1_base_low,9,0.6,low,base,base,5,11,16,8,4,1,1,1,0,0,-1,48,0.0,0.125,0.125,0.0,6,3,19,20,23,6,6,12,42,4,0,36,0.75
6,1,size9_comp0.6_grid1_base_low,9,0.6,low,base,base,5,11,16,8,4,1,1,1,0,0,-1,48,0.0,0.08333333333333333,0.08333333333333333,0.0,4,1,23,20,25,3,5,14,42,2,0,40,0.8333333333333334
7,1,size9_comp0.6_grid1_base_low,9,0.6,low,base,base,5,11,16,8,4,1,1,1,0,0,-1,48,0.0,0.1875,0.1875,0.0,4,2,16,26,21,4,4,18,43,9,0,30,0.625
8,1,size9_comp0.6_grid1_base_low,9,0.6,low,base,base,5,11,16,8,4,1,1,1,0,0,-1,48,0.0,0.3125,0.3125,0.0,4,5,22,17,14,9,7,17,42,15,0,18,0.375
