trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
4,6,size11_comp0.0_grid6_base_random,11,0.0,random,base,base,4,3,7,3,2,1,1,1,1,0,-1,47,0.0,0.46808510638297873,0.46808510638297873,0.0,15,13,9,10,6,11,17,12,30,10,0,4,0.0851063829787234
5,6,size11_comp0.0_grid6_base_random,11,0.0,random,base,base,4,3,7,3,2,1,1,1,1,0,-1,7,0.0,0.5714285714285714,0.5714285714285714,0.0,0,2,2,3,2,0,3,1,1,1,0,0,0.0
6,6,size11_comp0.0_grid6_base_random,11,0.0,random,base,base,4,3,7,3,2,1,1,1,1,0,-1,48,0.0,0.4791666666666667,0.4791666666666667,0.0,13,15,11,9,13,11,10,13,28,12,0,3,0.0625
7,6,size11_comp0.0_grid6_base_random,11,0.0,random,base,base,4,3,7,3,2,1,1,1,0,1,55,64,0.0,0.484375,0.5,0.375,18,15,16,15,23,11,13,16,36,14,0,4,0.0625
8,6,size11_comp0.0_grid6_base_random,11,0.0,random,base,base,4,3,7,3,2,1,1,1,1,0,-1,36,0.0,0.4722222222222222,0.4722222222222222,0.0,10,9,8,9,9,15,5,6,19,6,0,3,0.08333333333333333
9,6,size11_comp0.0_grid6_base_random,11,0.0,random,base,base,4,3,7,3,2,1,1,1,0,0,-1,64,0.0,0.359375,0.359375,0.0,9,30,10,15,14,13,15,21,46,16,0,16,0.25
0,7,size11_comp0.0_grid7_base_random,11,0.0,random,base,base,6,4,10,6,2,1,1,1,0,0,-1,64,0.0,0.421875,0.421875,0.0,15,20,17,12,17,17,12,17,46,13,0,8,0.125
1,7,size11_comp0.0_grid7_base_random,11,0.0,random,base,base,6,4,10,6,2,1,1,1,0,0,-1,64,0.0,0.4375,0.4375,0.0,14,21,15,14,7,17,21,18,46,17,0,8,0.125
2,7,size11_comp0.0_grid7_base_random,11,0.0,random,base,base,6,4,10,6,2,1,1,1,0,0,-1,64,0.0,0.40625,0.40625,0.0,17,22,9,16,16,20,15,12,38,9,0,11,0.171875
3,7,size11_comp0.0_grid7_base_random,11,0.0,random,base,base,6,4,10,6,2,1,1,1,0,0,-1,64,0.0,0.390625,0.390625,0.0,12,21,18,13,21,12,16,14,38,11,0,11,0.171875
