grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size11_comp0.6_grid3_base_low,11,0.6,3,low,base,base,9,6,15,3,6,1,1,1,10,0,0,6,0.0,0.0,0.6,0.0,43.3,0.394919168591224,0.394919168591224,0.0,0.0,1.2392373604906803,0.3333333333333333,0.3942992724650643,1.2392373604906803,0.3902892328725638,0.0,0.0,0.13207576701250076,0.394919168591224,433,10.8,8.0,12.4,12.1,10.2,9.7,10.4,12.0,33.6,10.2,0.0,10.5
size11_comp0.6_grid4_base_low,11,0.6,4,low,base,base,3,4,7,5,3,1,1,1,10,3,3,7,0.3,0.3,0.7,0.3,14.5,0.42758620689655175,0.384,0.7,0.15856060606060607,0.8757212286262829,0.32,0.3740322024645149,0.8587589136444622,0.5748440507442444,0.4685463540765222,0.17356291333172344,0.14638290598290596,0.42758620689655175,145,7.2,1.1,3.7,2.5,5.8,2.8,2.7,2.2,6.8,1.9,0.6,3.5
size11_comp0.6_grid5_base_low,11,0.6,5,low,base,base,5,8,13,5,5,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,15.0,0.26,0.26,0.0,0.0,1.0028401569260323,0.23499659097465056,0.2664733447891937,1.0028401569260323,0.6841839675220861,0.0,0.0,0.12905366482441583,0.26,150,4.1,1.3,7.7,1.9,4.4,3.5,3.3,2.8,8.3,2.5,0.0,4.2
size11_comp0.6_grid6_base_low,11,0.6,6,low,base,base,22,10,32,16,8,1,1,1,10,0,0,1,0.0,0.0,0.1,0.0,61.9,0.32310177705977383,0.32310177705977383,0.0,0.0,1.0196363724724298,0.15,0.3126439495212017,1.0196363724724298,0.42820785574415837,0.0,0.0,0.16386166922396164,0.32310177705977383,619,26.5,3.4,17.8,14.2,20.2,15.5,12.7,12.5,50.3,9.9,0.0,29.4
size11_comp0.6_grid7_base_low,11,0.6,7,low,base,base,9,8,17,7,6,1,1,1,10,0,0,4,0.0,0.0,0.4,0.0,56.4,0.15070921985815602,0.15070921985815602,0.0,0.0,1.0950699673736701,0.45454545454545453,0.42622710166270683,1.0950699673736701,0.6332395045516447,0.0,0.0,0.34594138322807266,0.15070921985815602,564,35.6,4.5,14.1,2.2,29.9,8.8,10.6,6.1,49.1,3.3,0.0,39.7
size11_comp0.6_grid8_base_low,11,0.6,8,low,base,base,7,15,22,10,7,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,26.2,0.22519083969465647,0.22519083969465647,0.0,0.0,1.0641393156853938,0.11764705882352941,0.2630149366213578,1.0641393156853938,0.6942277727997113,0.0,0.0,0.22884599082303647,0.22519083969465647,262,7.5,5.1,2.5,11.1,7.8,4.5,6.8,6.1,14.3,4.9,0.0,6.4
size11_comp0.6_grid9_base_low,11,0.6,9,low,base,base,11,14,25,3,11,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,9.4,0.1595744680851064,0.1595744680851064,0.0,0.0,0.9662218822320795,0.16666666666666666,0.27069206756066017,0.9662218822320795,0.8495438026990868,0.0,0.0,0.37336601307189543,0.1595744680851064,94,1.0,2.4,0.8,5.2,3.0,1.7,1.9,1.8,5.7,1.4,0.0,3.4
size7_comp0.0_grid0_base_low,7,0.0,0,low,base,base,3,4,7,3,2,1,1,1,10,4,4,6,0.4,0.4,0.6,0.4,8.7,0.5632183908045977,0.5581395348837209,0.5681818181818182,0.19703703703703704,0.9645434731165107,0.5833333333333334,0.2506523755448042,0.6675107408255833,0.359491082761647,0.7553768746448375,0.28468180474661803,0.1863790213054919,0.5632183908045977,87,2.1,3.7,0.7,2.2,2.4,2.2,1.8,1.3,3.7,0.9,1.6,1.1
size7_comp0.0_grid1_base_low,7,0.0,1,low,base,base,5,3,8,6,1,1,1,1,10,0,0,6,0.0,0.0,0.6,0.0,28.7,0.37282229965156793,0.37282229965156793,0.0,0.0,1.3688914328493549,0.6428571428571429,0.343220973248802,1.3688914328493549,0.4504239305939963,0.0,0.0,0.20500693867221742,0.37282229965156793,287,13.0,7.3,4.7,3.7,9.6,5.2,4.7,8.2,19.9,5.8,0.0,9.0
size7_comp0.0_grid2_base_low,7,0.0,2,low,base,base,3,4,7,3,2,1,1,1,10,0,0,3,0.0,0.0,0.3,0.0,29.4,0.3707482993197279,0.3707482993197279,0.0,0.0,0.9401486159484911,0.6,0.5155002413440206,0.9401486159484911,0.6337272143491527,0.0,0.0,0.5075549773189413,0.3707482993197279,294,13.5,6.9,5.0,4.0,5.9,5.3,7.1,10.1,23.9,8.0,0.0,6.5
