trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
5,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.234375,0.234375,0.0,33,5,10,16,26,19,8,10,52,9,0,28,0.4375
6,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.171875,0.171875,0.0,36,2,9,17,21,19,12,11,55,8,0,36,0.5625
7,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.0,0.0,0.0,56,0,0,8,50,7,6,0,57,0,0,58,0.90625
8,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,5,0.0,0.8,0.8,0.0,0,2,2,1,1,1,2,0,0,0,0,0,0.0
9,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.046875,0.046875,0.0,52,2,1,9,44,8,7,4,56,2,0,52,0.8125
0,7,size11_comp0.0_grid7_base_low,11,0.0,low,base,base,3,12,15,15,0,1,1,1,0,0,-1,64,0.0,0.140625,0.140625,0.0,1,7,5,51,41,7,4,11,49,9,0,39,0.609375
1,7,size11_comp0.0_grid7_base_low,11,0.0,low,base,base,3,12,15,15,0,1,1,1,1,0,-1,52,0.0,0.11538461538461539,0.11538461538461539,0.0,1,9,2,40,37,5,6,3,34,2,0,31,0.5961538461538461
2,7,size11_comp0.0_grid7_base_low,11,0.0,low,base,base,3,12,15,15,0,1,1,1,0,1,2,64,0.0,0.203125,1.0,0.16393442622950818,1,6,0,57,54,5,4,0,50,0,0,50,0.78125
3,7,size11_comp0.0_grid7_base_low,11,0.0,low,base,base,3,12,15,15,0,1,1,1,0,0,-1,64,0.0,0.265625,0.265625,0.0,1,9,13,41,28,6,7,22,47,19,0,22,0.34375
4,7,size11_comp0.0_grid7_base_low,11,0.0,low,base,base,3,12,15,15,0,1,1,1,1,0,-1,19,0.0,0.2631578947368421,0.2631578947368421,0.0,0,8,2,9,9,4,2,3,3,3,0,0,0.0
