trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
6,7,size7_comp0.4_grid7_base_low,7,0.4,low,base,base,8,3,11,5,3,1,1,1,1,0,-1,11,0.0,0.45454545454545453,0.45454545454545453,0.0,0,4,1,6,5,2,1,2,6,0,0,6,0.5454545454545454,UL,0.7219280948873623,8,0,2,0,1,0.8,0.0,0.2,0.0,0.09090909090909091,UL,0.09090909090909091,0.0,0.09090909090909091,0.0,1,ul,dl,dr,1,0,0,0,0
7,7,size7_comp0.4_grid7_base_low,7,0.4,low,base,base,8,3,11,5,3,1,1,1,1,1,17,21,0.5238095238095238,0.5714285714285714,0.5,1.0,0,6,9,6,8,2,8,2,10,1,0,8,0.38095238095238093,DR,0.8112781244591328,3,0,0,9,9,0.25,0.0,0.0,0.75,0.42857142857142855,UL,0.047619047619047616,0.0,0.0,0.047619047619047616,1,ul,dl,dr,0,1,0,0,0
8,7,size7_comp0.4_grid7_base_low,7,0.4,low,base,base,8,3,11,5,3,1,1,1,0,0,-1,32,0.0,0.40625,0.40625,0.0,0,4,11,17,9,4,4,14,24,9,0,13,0.40625,DR,0.7219280948873623,2,0,0,8,22,0.2,0.0,0.0,0.8,0.6875,UL,0.03125,0.0,0.0,0.0,1,ul,dl,dr,0,1,0,0,0
9,7,size7_comp0.4_grid7_base_low,7,0.4,low,base,base,8,3,11,5,3,1,1,1,1,0,-1,23,0.0,0.34782608695652173,0.34782608695652173,0.0,0,4,3,16,11,3,4,4,16,4,0,12,0.5217391304347826,UL,1.0,6,0,6,0,11,0.5,0.0,0.5,0.0,0.4782608695652174,UL,0.043478260869565216,0.0,0.0,0.0,1,ul,dl,dr,1,0,0,0,0
0,8,size7_comp0.4_grid8_base_low,7,0.4,low,base,base,4,7,11,11,0,1,1,1,0,1,5,32,0.0,0.34375,0.8333333333333334,0.23076923076923078,3,0,16,9,9,1,4,10,25,8,13,9,0.28125,DL,1.0,0,0,1,1,30,0.0,0.0,0.5,0.5,0.9375,,0.0,0.0,0.0,0.0,0,dl,ul,midline,1,0,0,0,0
1,8,size7_comp0.4_grid8_base_low,7,0.4,low,base,base,4,7,11,11,0,1,1,1,0,1,19,32,0.0,0.25,0.3,0.16666666666666666,4,0,21,6,13,4,3,9,27,6,5,18,0.5625,DL,-0.0,0,0,11,0,21,0.0,0.0,1.0,0.0,0.65625,,0.0,0.0,0.0,0.0,0,dl,ul,midline,1,0,0,0,0
2,8,size7_comp0.4_grid8_base_low,7,0.4,low,base,base,4,7,11,11,0,1,1,1,0,1,28,32,0.0,0.28125,0.3103448275862069,0.0,8,0,16,7,10,5,4,10,26,6,1,16,0.5,DL,0.4854607607459134,0,0,17,2,13,0.0,0.0,0.8947368421052632,0.10526315789473684,0.40625,,0.0,0.0,0.0,0.0,0,dl,ul,midline,1,0,0,0,0
3,8,size7_comp0.4_grid8_base_low,7,0.4,low,base,base,4,7,11,11,0,1,1,1,0,1,4,32,0.0,0.28125,0.8,0.18518518518518517,3,0,16,7,7,2,2,9,26,5,10,11,0.34375,DL,-0.0,0,0,2,0,30,0.0,0.0,1.0,0.0,0.9375,,0.0,0.0,0.0,0.0,0,dl,ul,midline,1,0,0,0,0
4,8,size7_comp0.4_grid8_base_low,7,0.4,low,base,base,4,7,11,11,0,1,1,1,0,1,25,32,0.0,0.34375,0.4230769230769231,0.0,7,0,14,9,6,5,9,7,25,6,2,11,0.34375,DL,0.5916727785823275,0,0,12,2,18,0.0,0.0,0.8571428571428571,0.14285714285714285,0.5625,,0.0,0.0,0.0,0.0,0,dl,ul,midline,1,0,0,0,0
5,8,size7_comp0.4_grid8_base_low,7,0.4,low,base,base,4,7,11,11,0,1,1,1,0,1,8,32,0.0,0.375,0.4444444444444444,0.34782608695652173,8,3,13,8,8,10,5,8,25,6,3,9,0.28125,DL,0.5435644431995964,0,0,14,2,16,0.0,0.0,0.875,0.125,0.5,DL,0.0,0.0,0.09375,0.0,3,dl,ul,midline,1,0,0,0,0
6,8,size7_comp0.4_grid8_base_low,7,0.4,low,base,base,4,7,11,11,0,1,1,1,0,1,14,32,0.0,0.28125,0.4,0.17647058823529413,3,0,21,7,13,4,1,11,27,5,5,17,0.53125,DL,-0.0,0,0,9,0,23,0.0,0.0,1.0,0.0,0.71875,,0.0,0.0,0.0,0.0,0,dl,ul,midline,1,0,0,0,0
7,8,size7_comp0.4_grid8_base_low,7,0.4,low,base,base,4,7,11,11,0,1,1,1,0,1,7,32,0.0,0.25,0.5,0.16666666666666666,4,0,20,6,16,2,1,8,27,5,9,17,0.53125,DL,-0.0,0,0,6,0,26,0.0,0.0,1.0,0.0,0.8125,,0.0,0.0,0.0,0.0,0,dl,ul,midline,1,0,0,0,0
8,8,size7_comp0.4_grid8_base_low,7,0.4,low,base,base,4,7,11,11,0,1,1,1,0,1,3,32,0.0,0.21875,1.0,0.10714285714285714,5,2,18,5,14,4,5,4,24,3,5,15,0.46875,DL,0.4689955935892812,0,0,9,1,22,0.0,0.0,0.9,0.1,0.6875,DL,0.0,0.0,0.125,0.0,4,dl,ul,midline,1,0,0,0,0
9,8,size7_comp0.4_grid8_base_low,7,0.4,low,base,base,4,7,11,11,0,1,1,1,0,1,4,32,0.0,0.25,0.8,0.14814814814814814,5,1,17,5,7,7,4,5,26,1,3,15,0.46875,DL,0.5435644431995964,0,0,7,1,24,0.0,0.0,0.875,0.125,0.75,,0.0,0.0,0.0,0.0,0,dl,ul,midline,1,0,0,0,0
0,9,size7_comp0.4_grid9_base_low,7,0.4,low,base,base,3,6,9,7,2,1,1,1,0,0,-1,32,0.0,0.40625,0.40625,0.0,2,6,13,11,7,5,3,16,24,14,0,8,0.25,DR,0.9182958340544896,0,1,0,2,29,0.0,0.3333333333333333,0.0,0.6666666666666666,0.90625,,0.0,0.0,0.0,0.0,0,dr,ul,midline,1,0,0,0,0
1,9,size7_comp0.4_grid9_base_low,7,0.4,low,base,base,3,6,9,7,2,1,1,1,0,1,18,32,0.0,0.15625,0.15789473684210525,0.15384615384615385,2,1,23,6,22,2,4,3,26,0,0,26,0.8125,DR,-0.0,0,0,0,19,13,0.0,0.0,0.0,1.0,0.40625,DR,0.0,0.0,0.0,0.03125,1,dr,ul,midline,1,0,0,0,0
2,9,size7_comp0.4_grid9_base_low,7,0.4,low,base,base,3,6,9,7,2,1,1,1,0,0,-1,32,0.0,0.375,0.375,0.0,7,4,11,10,6,5,6,14,25,12,0,8,0.25,DL,0.5435644431995964,0,0,7,1,24,0.0,0.0,0.875,0.125,0.75,,0.0,0.0,0.0,0.0,0,dr,ul,midline,0,0,0,0,0
3,9,size7_comp0.4_grid9_base_low,7,0.4,low,base,base,3,6,9,7,2,1,1,1,0,1,2,32,0.0,0.40625,1.0,0.3448275862068966,5,3,14,9,10,5,6,8,23,7,2,7,0.21875,DR,0.8112781244591328,0,0,2,6,24,0.0,0.0,0.25,0.75,0.75,DR,0.0,0.0,0.0,0.0625,1,dr,ul,midline,1,0,0,0,0
4,9,size7_comp0.4_grid9_base_low,7,0.4,low,base,base,3,6,9,7,2,1,1,1,0,1,6,32,0.0,0.1875,0.42857142857142855,0.12,2,1,22,7,14,2,3,12,26,1,1,25,0.78125,DR,0.5435644431995964,0,0,1,7,24,0.0,0.0,0.125,0.875,0.75,DR,0.0,0.0,0.0,0.03125,1,dr,ul,midline,1,0,0,0,0
5,9,size7_comp0.4_grid9_base_low,7,0.4,low,base,base,3,6,9,7,2,1,1,1,0,1,2,32,0.0,0.4375,1.0,0.3793103448275862,8,5,12,6,5,7,7,10,22,9,0,6,0.1875,DL,0.74959525725948,0,0,11,3,18,0.0,0.0,0.7857142857142857,0.21428571428571427,0.5625,DL,0.0,0.0,0.0625,0.03125,2,dr,ul,midline,0,0,0,0,0
6,9,size7_comp0.4_grid9_base_low,7,0.4,low,base,base,3,6,9,7,2,1,1,1,0,0,-1,32,0.0,0.28125,0.28125,0.0,3,7,13,9,16,5,3,7,24,5,0,14,0.4375,DR,0.9957274520849255,0,0,6,7,19,0.0,0.0,0.46153846153846156,0.5384615384615384,0.59375,DL,0.0,0.0,0.03125,0.0,1,dr,ul,midline,1,0,0,0,0
