grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_optimal_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_optimal_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions,mean_quadrant_fraction_ul,mean_quadrant_fraction_ur,mean_quadrant_fraction_dl,mean_quadrant_fraction_dr,preferred_quadrant,mean_quadrant_entropy,mean_corner_fraction_ul,mean_corner_fraction_ur,mean_corner_fraction_dl,mean_corner_fraction_dr,preferred_corner,mean_max_corner_dwell_run,worst_max_corner_dwell_run,mean_preferred_quadrant_contains_start,mean_preferred_quadrant_contains_coin,mean_preferred_corner_contains_start,mean_preferred_corner_contains_goal,mean_preferred_corner_contains_coin
size11_comp0.4_grid1_base_low,11,0.4,1,low,base,base,6,7,13,13,0,1,1,1,10,2,1,1,0.2,0.1,0.1,0.1,63.0,0.4238095238095238,0.4160839160839161,0.5,0.0203125,0.9702449197042821,0.536578289486336,0.49796633317539435,1.212294189180577,0.5,0.5013108752510984,0.6604218547746247,0.5833985000288462,0.4936853193184932,0.09633280259190154,0.4238095238095238,630,15.6,18.3,12.6,16.5,15.7,16.3,13.6,16.4,44.6,13.9,0.8,11.4,0.007317073170731707,0.6879474142740676,0.0209947393591583,0.28374077319604235,UR,0.7964915035792542,0.0,0.3484375,0.0,0.019618055555555555,UR,11.7,22,0.9,0.0,0.0,0.0,0.0
size11_comp0.4_grid2_base_low,11,0.4,2,low,base,base,4,8,12,6,3,1,1,1,10,6,1,2,0.6,0.1,0.2,0.1,53.6,0.3376865671641791,0.3242424242424242,0.3592233009708738,0.03076923076923077,1.186224298187611,0.54,0.4684262967832393,1.088905524203249,0.42857142857142855,0.4626128488377671,1.3100845559858898,0.6818181818181818,0.47582523053202214,0.17111892417630648,0.3376865671641791,536,18.7,9.8,8.0,17.1,17.2,13.6,11.3,10.5,37.9,8.1,2.4,20.1,0.2612926883920144,0.6879316476065152,0.043225806451612905,0.00754985754985755,UR,0.5333588263828875,0.0,0.24787660256410254,0.0,0.0,UR,14.2,44,0.2,0.8,0.0,0.0,0.0
size11_comp0.4_grid3_base_low,11,0.4,3,low,base,base,11,8,19,3,8,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,4.3,0.813953488372093,0.813953488372093,0.0,0.0,0.5306781448747598,0.5731203125901445,0.2804256035720515,0.5306781448747598,0.5731203125901445,0.2804256035720515,0.0,0.0,0.0,0.07023809523809522,0.813953488372093,43,2.3,0.0,1.5,0.5,1.2,1.1,0.6,0.4,0.8,0.4,0.0,0.3,0.0,0.0,1.0,0.0,DL,0.0,0.0,0.0,0.09142857142857143,0.0,DL,0.5,3,1.0,0.0,0.0,0.0,0.0
size11_comp0.4_grid4_base_low,11,0.4,4,low,base,base,5,10,15,5,5,1,1,1,10,0,0,7,0.0,0.0,0.7,0.0,30.3,0.0594059405940594,0.0594059405940594,0.0,0.0,0.8797749344655367,0.4166666666666667,0.8338114631348404,0.8797749344655367,0.4166666666666667,0.8338114631348404,0.0,0.0,0.0,0.48970544896611967,0.0594059405940594,303,15.0,1.2,13.5,0.6,13.9,7.6,6.0,1.8,24.7,1.1,0.0,22.2,0.9923076923076923,0.0,0.007692307692307693,0.0,UL,0.039124356362925564,0.22117818322981364,0.0,0.0,0.0,UL,4.3,24,1.0,0.0,0.0,0.0,0.0
size11_comp0.4_grid5_base_low,11,0.4,5,low,base,base,3,9,12,6,3,1,1,1,10,0,0,3,0.0,0.0,0.3,0.0,57.2,0.17132867132867133,0.17132867132867133,0.0,0.0,0.9909865182363596,0.5263157894736842,0.6317719557442739,0.9909865182363596,0.5263157894736842,0.6317719557442739,0.0,0.0,0.0,0.31166100731818724,0.17132867132867133,572,36.7,2.8,10.0,7.7,29.2,10.8,9.8,6.4,48.1,4.5,0.0,33.9,0.05952611801053572,0.9404738819894642,0.0,0.0,UR,0.24729515445103897,0.0,0.20461291936713688,0.0,0.0,UR,7.4,22,1.0,0.0,0.0,0.0,0.0
size11_comp0.4_grid6_base_low,11,0.4,6,low,base,base,10,15,25,7,10,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,20.3,0.14285714285714285,0.14285714285714285,0.0,0.0,1.0844596151898065,0.5,0.8005335930049643,1.0844596151898065,0.5,0.8005335930049643,0.0,0.0,0.0,0.4573729116412043,0.14285714285714285,203,7.8,1.2,8.8,2.5,6.6,4.9,5.5,2.3,12.3,1.2,0.0,9.5,0.638365730830114,0.0,0.3616342691698859,0.0,UL,0.8592867637963014,0.1976688742968635,0.0,0.0,0.0,UL,2.7,4,0.2,0.0,0.0,0.0,0.0
size11_comp0.4_grid7_base_low,11,0.4,7,low,base,base,5,4,9,5,2,1,1,1,10,0,0,9,0.0,0.0,0.9,0.0,26.3,0.34600760456273766,0.34600760456273766,0.0,0.0,1.3082998485414483,0.23899750004807707,0.47837670522746495,1.3082998485414483,0.23899750004807707,0.47837670522746495,0.0,0.0,0.0,0.29833503643897386,0.34600760456273766,263,4.6,6.5,3.4,11.8,8.2,5.0,6.8,5.3,17.7,4.3,0.0,9.3,0.0,0.0,0.3652781129545835,0.6347218870454164,DR,0.8186263233260304,0.0,0.0,0.0,0.01991414835164835,DR,0.5,1,0.3,0.0,0.0,0.0,0.0
size11_comp0.4_grid8_base_low,11,0.4,8,low,base,base,3,3,6,4,2,1,1,1,10,6,6,4,0.6,0.6,0.4,0.6,10.2,0.5784313725490197,0.6031746031746031,0.5384615384615384,0.3596736596736597,0.6272163860705336,0.4375,0.3066086874231605,0.794362098991769,0.4444444444444444,0.3156448514441039,0.4123147551718026,0.42857142857142855,0.2949907622533761,0.19683441558441558,0.5784313725490197,102,3.7,0.4,2.0,4.1,3.1,2.0,2.9,1.2,3.8,1.0,1.6,2.0,1.0,0.0,0.0,0.0,UL,0.0,0.2986790986790987,0.0,0.0,0.0,UL,3.0,9,1.0,1.0,0.0,0.0,0.0
size11_comp0.4_grid9_base_low,11,0.4,9,low,base,base,9,13,22,8,8,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,20.7,0.18357487922705315,0.18357487922705315,0.0,0.0,1.1652164413035322,0.3333333333333333,0.6433020034916338,1.1652164413035322,0.3333333333333333,0.6433020034916338,0.0,0.0,0.0,0.4324475970535753,0.18357487922705315,207,8.5,1.0,8.4,2.8,6.6,5.2,5.3,2.6,12.0,1.4,0.0,9.1,0.6093681318681318,0.0,0.3906318681318682,0.0,UL,0.8975787093304414,0.16633354777317627,0.0,0.08800337519377768,0.0,UL,3.4,7,0.2,0.0,0.0,0.0,0.0
size11_comp0.6_grid0_base_low,11,0.6,0,low,base,base,10,9,19,3,8,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,14.1,0.46808510638297873,0.46808510638297873,0.0,0.0,1.0703073736319486,0.375,0.5225952860829022,1.0703073736319486,0.375,0.5225952860829022,0.0,0.0,0.0,0.2537880014510449,0.46808510638297873,141,3.7,1.2,5.0,4.2,2.4,4.3,1.7,4.7,9.2,4.3,0.0,1.9,0.0,1.0,0.0,0.0,UR,0.0,0.0,0.34415945165945167,0.0,0.0,UR,3.1,11,1.0,0.0,0.0,0.0,0.0
