trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
0,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,12,64,0.0,0.34375,1.0,0.17647058823529413,14,1,12,37,36,12,9,6,46,3,1,33,0.515625,UR,0.6204001861704125,5,53,0,2,4,0.08333333333333333,0.8833333333333333,0.0,0.03333333333333333,0.0625,UR,0.015625,0.671875,0.0,0.0,24,dr,midline,ul,0,0,0,0,0
1,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,26,64,0.0,0.375,0.6296296296296297,0.1891891891891892,18,3,12,31,31,15,10,7,49,6,1,29,0.453125,UR,0.6204001861704125,5,53,0,2,4,0.08333333333333333,0.8833333333333333,0.0,0.03333333333333333,0.0625,UR,0.015625,0.5625,0.0,0.0,31,dr,midline,ul,0,0,0,0,0
2,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,12,64,0.0,0.46875,1.0,0.3333333333333333,18,8,13,25,20,17,13,13,41,8,1,17,0.265625,UR,0.9279515077060956,7,47,0,5,5,0.11864406779661017,0.7966101694915254,0.0,0.0847457627118644,0.078125,UR,0.015625,0.609375,0.0,0.0,17,dr,midline,ul,0,0,0,0,0
3,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,23,64,0.0,0.390625,0.6666666666666666,0.225,16,4,17,27,28,17,12,6,38,4,1,28,0.4375,UR,1.2158839742135308,19,37,0,4,4,0.31666666666666665,0.6166666666666667,0.0,0.06666666666666667,0.0625,UR,0.140625,0.515625,0.0,0.0,29,dr,midline,ul,0,0,0,0,0
4,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,13,64,0.0,0.359375,0.9285714285714286,0.2,17,3,11,33,25,18,13,7,44,7,1,30,0.46875,UR,0.6746799231474564,6,52,0,2,4,0.1,0.8666666666666667,0.0,0.03333333333333333,0.0625,UR,0.015625,0.578125,0.0,0.0,29,dr,midline,ul,0,0,0,0,0
5,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,14,64,0.0,0.3125,0.8666666666666667,0.14285714285714285,18,2,9,35,36,13,10,4,41,3,0,36,0.5625,UR,0.8151435470037413,7,48,0,3,6,0.1206896551724138,0.8275862068965517,0.0,0.05172413793103448,0.09375,UR,0.03125,0.625,0.0,0.0,40,dr,midline,ul,0,0,0,0,0
6,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,19,64,0.0,0.328125,0.7,0.1590909090909091,21,1,11,31,34,13,9,7,46,5,1,34,0.53125,UR,0.8513226827573213,7,50,0,4,3,0.11475409836065574,0.819672131147541,0.0,0.06557377049180328,0.046875,UR,0.015625,0.59375,0.0,0.0,38,dr,midline,ul,0,0,0,0,0
7,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,12,64,0.0,0.46875,1.0,0.3333333333333333,17,8,13,26,28,16,11,8,42,7,1,19,0.296875,UR,0.8152017649547245,5,45,0,4,10,0.09259259259259259,0.8333333333333334,0.0,0.07407407407407407,0.15625,UR,0.015625,0.390625,0.0,0.0,25,dr,midline,ul,0,0,0,0,0
8,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,14,64,0.0,0.421875,0.9333333333333333,0.2653061224489796,15,5,13,31,28,15,11,9,40,8,1,22,0.34375,UR,0.9569960156058515,9,46,0,4,5,0.15254237288135594,0.7796610169491526,0.0,0.06779661016949153,0.078125,UR,0.015625,0.453125,0.0,0.0,17,dr,midline,ul,0,0,0,0,0
9,0,size11_comp0.0_grid0_RotateEnv_low,11,0.0,low,RotateEnv,rotate,13,10,23,5,9,1,1,1,0,1,25,64,0.0,0.328125,0.6153846153846154,0.13157894736842105,24,3,9,28,31,16,10,6,47,5,1,35,0.546875,UR,0.9371713531760616,9,48,0,4,3,0.14754098360655737,0.7868852459016393,0.0,0.06557377049180328,0.046875,UR,0.015625,0.5,0.0,0.0,32,dr,midline,ul,0,0,0,0,0
