grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size9_comp0.4_grid4_RandomStart_5_1_low,9,0.4,4,low,RandomStart_5_1,random_starts,4,7,11,5,4,1,1,1,5,3,1,2,0.6,0.2,0.4,0.2,38.6,0.30569948186528495,0.4186046511627907,0.21495327102803738,0.04583333333333333,1.2017385432043883,0.3,0.45773120949501706,1.0536192043570918,0.363962321344794,0.8476796978751736,0.5276661273747356,0.28986787022501304,0.30569948186528495,193,16.6,7.8,7.6,6.4,15.4,7.8,8.8,5.2,29.2,3.4,2.2,18.2
size9_comp0.4_grid4_ReflectEnv_low,9,0.4,4,low,ReflectEnv,reflect,3,7,10,8,1,1,1,1,10,10,6,0,1.0,0.6,0.0,0.6,39.7,0.47858942065491183,0.453781512605042,0.4892086330935252,0.18865049345680623,1.2745091076088348,0.3333333333333333,0.3224152169711318,1.13637080856103,0.2566331265926111,1.215904987804041,0.3061438017348624,0.2184325121825122,0.47858942065491183,397,11.5,10.9,8.6,8.6,9.7,10.3,8.2,10.3,28.2,9.8,2.5,9.1
size9_comp0.4_grid4_RotateEnv_low,9,0.4,4,low,RotateEnv,rotate,3,7,10,8,1,1,1,1,10,10,0,0,1.0,0.0,0.0,0.0,48.0,0.225,0.31092436974789917,0.19667590027700832,0.0,1.2571095949552158,0.4166666666666667,0.6050958960817369,0.8790000184838052,0.4143216196995973,1.1830855153699646,0.6071440026260538,0.4086855460156439,0.225,480,27.2,3.8,7.4,9.5,19.8,11.1,9.4,6.5,40.6,5.1,1.4,27.9
size9_comp0.4_grid4_StartGoalSwap_low,9,0.4,4,low,StartGoalSwap,start_goal_swap,7,3,10,8,1,1,1,1,10,5,2,0,0.5,0.2,0.0,0.2,45.3,0.4282560706401766,0.46301369863013697,0.2840909090909091,0.061717352415026835,1.2886235068166982,0.3873507353365386,0.3829161097468862,1.20460491387422,0.2921745644042219,1.2373192926799812,0.48504111943964834,0.14673453184504867,0.4282560706401766,453,10.4,11.9,7.5,15.5,12.0,10.0,11.3,11.0,32.1,8.9,3.9,11.4
size9_comp0.4_grid4_TransposeEnv_low,9,0.4,4,low,TransposeEnv,transpose,3,7,10,8,1,1,1,1,10,10,8,0,1.0,0.8,0.0,0.8,31.2,0.4935897435897436,0.5512820512820513,0.47435897435897434,0.3485208790700781,1.1463118903882408,0.3333333333333333,0.3424613326395325,1.1816005390144415,0.19949309873956195,0.9836902046334742,0.30373849116688395,0.23177610255196454,0.4935897435897436,312,10.1,4.4,12.5,4.2,9.9,7.2,7.1,6.0,17.4,4.5,1.5,9.9
size9_comp0.4_grid4_base_low,9,0.4,4,low,base,base,3,7,10,8,1,1,1,1,10,7,0,1,0.7,0.0,0.1,0.0,44.3,0.26636568848758463,0.3854748603351955,0.1856060606060606,0.0,1.1850662128107672,0.23809523809523808,0.4513849895163545,1.182966841811815,0.5112766642041564,0.8125927816168005,0.7032614808159028,0.2586145299098024,0.26636568848758463,443,23.7,5.9,9.1,5.6,19.5,7.7,8.1,8.0,33.6,4.8,1.7,22.7
size9_comp0.4_grid4_walls0_low,9,0.4,4,low,walls0,reshuffled_walls,3,5,8,8,0,1,1,1,2,2,1,0,1.0,0.5,0.0,0.5,31.0,0.3709677419354839,0.7777777777777778,0.3018867924528302,0.2857142857142857,0.639782657142832,0.4117647058823529,0.4669852256702971,0.3169925001442312,0.1540852082972755,0.6699721926739598,0.538839574078281,0.2376750700280112,0.3709677419354839,62,18.0,1.5,7.0,4.5,15.0,5.0,7.5,2.5,18.5,1.5,2.0,14.0
size9_comp0.4_grid4_walls1_low,9,0.4,4,low,walls1,reshuffled_walls,3,5,8,8,0,1,1,1,2,1,1,0,0.5,0.5,0.0,0.5,37.5,0.29333333333333333,0.26785714285714285,0.3684210526315789,0.14814814814814814,0.4963190991998731,0.2916666666666667,0.45979461362476787,0.5640104218263979,0.6621410764544221,0.383500228155665,0.4463476425759395,0.19824810606060606,0.29333333333333333,75,13.0,9.5,11.0,4.0,11.5,7.0,6.5,11.5,24.5,5.5,0.0,17.5
size9_comp0.4_grid5_RandomStart_1_7_low,9,0.4,5,low,RandomStart_1_7,random_starts,5,5,10,8,2,1,1,1,5,5,3,0,1.0,0.6,0.0,0.6,35.0,0.46285714285714286,0.5,0.4380952380952381,0.22792022792022792,1.0161631722769313,0.4481203125901445,0.4177061281215217,1.1592457876299682,0.2943277611040069,1.0079970718890305,0.418231375979178,0.1769345238095238,0.46285714285714286,175,9.6,7.4,8.6,9.4,7.6,6.6,11.0,8.8,23.4,6.6,1.8,11.0
size9_comp0.4_grid5_RandomStart_5_1_low,9,0.4,5,low,RandomStart_5_1,random_starts,5,5,10,2,5,1,1,1,2,1,0,0,0.5,0.0,0.0,0.0,48.0,0.3541666666666667,0.3373493975903614,0.46153846153846156,0.0,1.0656716311160805,0.2757663462093197,0.5016014506218187,1.0480196706309899,0.46780068588409157,0.7006516669551291,0.37688630086811964,0.0921252660383095,0.3541666666666667,96,21.5,8.0,10.0,8.5,12.5,13.5,8.5,12.5,38.5,8.5,0.5,18.5
size9_comp0.4_grid5_ReflectEnv_low,9,0.4,5,low,ReflectEnv,reflect,9,5,14,6,4,1,1,1,10,6,1,1,0.6,0.1,0.1,0.1,43.7,0.4416475972540046,0.49698795180722893,0.26666666666666666,0.03255813953488372,1.2514112544834612,0.3025898148682338,0.44569708898865557,1.3541079282707873,0.31882633908780095,0.8389311959903286,0.4952803741159365,0.22170402405172063,0.4416475972540046,437,17.9,9.9,6.7,9.2,12.8,10.8,9.1,10.0,29.2,8.0,0.4,13.4
size9_comp0.4_grid5_RotateEnv_low,9,0.4,5,low,RotateEnv,rotate,9,5,14,6,4,1,1,1,10,0,0,0,0.0,0.0,0.0,0.0,48.0,0.13541666666666666,0.13541666666666666,0.0,0.0,1.2434504175487027,0.26416041678685936,0.7496961496835262,1.2434504175487027,0.7538798149854715,0.0,0.0,0.30689530134737963,0.13541666666666666,480,31.6,4.2,4.2,8.0,26.5,8.7,5.7,6.1,43.3,3.5,0.0,35.0
size9_comp0.4_grid5_StartGoalSwap_low,9,0.4,5,low,StartGoalSwap,start_goal_swap,5,9,14,6,4,1,1,1,10,3,3,0,0.3,0.3,0.0,0.3,46.1,0.3275488069414317,0.2864321608040201,0.5873015873015873,0.10104895104895104,1.1651862552297636,0.3333333333333333,0.39256085437682137,1.120980359214951,0.4540845807255567,0.7274685290464313,0.22812201151136538,0.17371761011676798,0.3275488069414317,461,18.9,6.2,9.1,11.9,15.0,11.9,9.0,9.2,35.1,7.0,0.3,20.1
size9_comp0.4_grid5_TransposeEnv_low,9,0.4,5,low,TransposeEnv,transpose,9,5,14,6,4,1,1,1,10,3,0,1,0.3,0.0,0.1,0.0,44.4,0.2882882882882883,0.27884615384615385,0.42857142857142855,0.0,0.9362882174745883,0.27437343753004817,0.5328999248559685,0.8412674472153441,0.4418720716404294,0.5754635010438103,0.5262543538552729,0.22429977164194675,0.2882882882882883,444,26.7,2.6,10.1,4.9,20.4,8.7,8.3,5.8,32.9,3.7,0.5,25.1
size9_comp0.4_grid5_base_low,9,0.4,5,low,base,base,9,5,14,6,4,1,1,1,10,2,0,6,0.2,0.0,0.6,0.0,27.2,0.39705882352941174,0.40825688073394495,0.35185185185185186,0.0,1.1218685379859705,0.35068706901525215,0.45426577120754613,0.9724121637069203,0.45649660250000734,0.9216282687264651,0.5124567978888415,0.29299988258699694,0.39705882352941174,272,12.2,3.4,8.1,3.5,10.3,6.8,5.6,3.5,16.7,2.6,0.3,10.7
