trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
7,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.15625,0.15625,0.0,30,3,7,24,28,13,11,11,59,8,0,42,0.65625
8,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.328125,0.328125,0.0,23,10,11,20,21,13,12,17,53,16,0,20,0.3125
9,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.203125,0.203125,0.0,31,5,8,18,18,15,16,10,59,7,0,35,0.546875
0,0,size11_comp0.0_grid0_base_low,11,0.0,low,base,base,13,10,23,5,9,1,1,1,0,1,36,64,0.0,0.515625,0.6486486486486487,0.3333333333333333,24,6,15,19,16,13,19,15,37,13,0,13,0.203125
1,0,size11_comp0.0_grid0_base_low,11,0.0,low,base,base,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.5625,0.5625,0.0,12,8,20,24,10,5,20,28,47,28,0,0,0.0
2,0,size11_comp0.0_grid0_base_low,11,0.0,low,base,base,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,12,10,18,24,17,14,13,19,39,16,0,4,0.0625
3,0,size11_comp0.0_grid0_base_low,11,0.0,low,base,base,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.484375,0.484375,0.0,12,15,18,19,18,17,19,9,45,8,0,5,0.078125
4,0,size11_comp0.0_grid0_base_low,11,0.0,low,base,base,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,15,15,15,19,18,11,15,19,40,19,0,3,0.046875
5,0,size11_comp0.0_grid0_base_low,11,0.0,low,base,base,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,11,9,20,24,21,13,10,19,45,19,0,2,0.03125
6,0,size11_comp0.0_grid0_base_low,11,0.0,low,base,base,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.578125,0.578125,0.0,12,6,20,26,13,11,16,23,39,21,0,1,0.015625
7,0,size11_comp0.0_grid0_base_low,11,0.0,low,base,base,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.578125,0.578125,0.0,8,3,23,30,14,7,8,34,44,33,0,1,0.015625
8,0,size11_comp0.0_grid0_base_low,11,0.0,low,base,base,13,10,23,5,9,1,1,1,0,1,52,64,0.0,0.578125,0.6226415094339622,0.36363636363636365,16,4,20,24,15,14,14,20,35,20,0,4,0.0625
9,0,size11_comp0.0_grid0_base_low,11,0.0,low,base,base,13,10,23,5,9,1,1,1,0,1,48,64,0.0,0.546875,0.6122448979591837,0.3333333333333333,17,3,20,24,22,11,7,23,40,21,0,9,0.140625
0,0,size11_comp0.0_grid0_walls0_low,11,0.0,low,walls0,reshuffled_walls,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.5625,0.5625,0.0,9,6,22,27,13,7,17,26,45,25,0,2,0.03125
1,0,size11_comp0.0_grid0_walls0_low,11,0.0,low,walls0,reshuffled_walls,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,7,5,24,28,13,8,9,33,42,32,0,2,0.03125
3,0,size11_comp0.0_grid0_walls0_low,11,0.0,low,walls0,reshuffled_walls,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.484375,0.484375,0.0,13,17,16,18,7,19,17,20,49,18,0,4,0.0625
4,0,size11_comp0.0_grid0_walls0_low,11,0.0,low,walls0,reshuffled_walls,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.5625,0.5625,0.0,14,11,17,22,21,7,14,21,43,20,0,2,0.03125
4,0,size11_comp0.0_grid0_walls1_low,11,0.0,low,walls1,reshuffled_walls,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,14,10,17,23,15,10,7,31,41,28,0,2,0.03125
0,1,size11_comp0.0_grid1_RandomStart_4_9_low,11,0.0,low,RandomStart_4_9,random_starts,6,7,13,9,2,1,1,1,1,1,12,24,0.5416666666666666,0.75,0.6923076923076923,0.8181818181818182,8,1,7,8,7,4,7,5,5,4,1,1,0.041666666666666664
1,1,size11_comp0.0_grid1_RandomStart_4_9_low,11,0.0,low,RandomStart_4_9,random_starts,6,7,13,9,2,1,1,1,1,0,-1,19,0.0,0.42105263157894735,0.42105263157894735,0.0,10,1,3,5,4,6,7,1,3,1,0,2,0.10526315789473684
2,1,size11_comp0.0_grid1_RandomStart_4_9_low,11,0.0,low,RandomStart_4_9,random_starts,6,7,13,9,2,1,1,1,1,1,32,45,0.28888888888888886,0.5777777777777777,0.5151515151515151,0.75,11,4,17,13,10,7,13,14,24,11,3,6,0.13333333333333333
3,1,size11_comp0.0_grid1_RandomStart_4_9_low,11,0.0,low,RandomStart_4_9,random_starts,6,7,13,9,2,1,1,1,1,1,9,23,0.5652173913043478,0.782608695652174,0.8,0.7692307692307693,8,1,6,8,10,5,3,4,4,4,0,0,0.0
4,1,size11_comp0.0_grid1_RandomStart_4_9_low,11,0.0,low,RandomStart_4_9,random_starts,6,7,13,9,2,1,1,1,1,1,9,27,0.48148148148148145,0.6666666666666666,0.7,0.6470588235294118,8,1,10,8,10,3,9,4,10,4,1,4,0.14814814814814814
0,1,size11_comp0.0_grid1_RandomStart_7_2_low,11,0.0,low,RandomStart_7_2,random_starts,8,7,15,1,7,1,1,1,1,0,-1,1,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1,1,size11_comp0.0_grid1_RandomStart_7_2_low,11,0.0,low,RandomStart_7_2,random_starts,8,7,15,1,7,1,1,1,1,0,-1,26,0.0,0.3076923076923077,0.3076923076923077,0.0,13,2,6,5,8,6,6,5,21,5,0,11,0.4230769230769231
2,1,size11_comp0.0_grid1_RandomStart_7_2_low,11,0.0,low,RandomStart_7_2,random_starts,8,7,15,1,7,1,1,1,1,0,-1,12,0.0,0.4166666666666667,0.4166666666666667,0.0,4,1,4,3,5,3,1,2,7,2,0,3,0.25
3,1,size11_comp0.0_grid1_RandomStart_7_2_low,11,0.0,low,RandomStart_7_2,random_starts,8,7,15,1,7,1,1,1,1,0,-1,3,0.0,0.6666666666666666,0.6666666666666666,0.0,1,1,1,0,0,0,1,1,1,1,0,0,0.0
4,1,size11_comp0.0_grid1_RandomStart_7_2_low,11,0.0,low,RandomStart_7_2,random_starts,8,7,15,1,7,1,1,1,1,0,-1,29,0.0,0.3103448275862069,0.3103448275862069,0.0,13,1,8,7,11,7,3,7,23,7,0,12,0.41379310344827586
0,1,size11_comp0.0_grid1_ReflectEnv_low,11,0.0,low,ReflectEnv,reflect,5,7,12,6,3,1,1,1,0,0,-1,64,0.0,0.1875,0.1875,0.0,16,1,11,36,22,13,8,20,60,14,0,40,0.625
1,1,size11_comp0.0_grid1_ReflectEnv_low,11,0.0,low,ReflectEnv,reflect,5,7,12,6,3,1,1,1,0,0,-1,64,0.0,0.28125,0.28125,0.0,13,3,15,33,16,15,8,24,58,18,0,28,0.4375
2,1,size11_comp0.0_grid1_ReflectEnv_low,11,0.0,low,ReflectEnv,reflect,5,7,12,6,3,1,1,1,0,0,-1,64,0.0,0.34375,0.34375,0.0,10,6,16,32,17,17,9,20,53,14,0,20,0.3125
3,1,size11_comp0.0_grid1_ReflectEnv_low,11,0.0,low,ReflectEnv,reflect,5,7,12,6,3,1,1,1,0,0,-1,64,0.0,0.203125,0.203125,0.0,18,5,8,33,27,16,8,12,59,11,0,38,0.59375
4,1,size11_comp0.0_grid1_ReflectEnv_low,11,0.0,low,ReflectEnv,reflect,5,7,12,6,3,1,1,1,0,0,-1,64,0.0,0.171875,0.171875,0.0,20,1,10,33,25,16,9,13,61,10,0,44,0.6875
5,1,size11_comp0.0_grid1_ReflectEnv_low,11,0.0,low,ReflectEnv,reflect,5,7,12,6,3,1,1,1,0,0,-1,64,0.0,0.265625,0.265625,0.0,17,4,13,30,15,22,8,18,59,11,0,31,0.484375
6,1,size11_comp0.0_grid1_ReflectEnv_low,11,0.0,low,ReflectEnv,reflect,5,7,12,6,3,1,1,1,0,0,-1,64,0.0,0.1875,0.1875,0.0,20,3,9,32,25,21,9,8,59,5,0,40,0.625
7,1,size11_comp0.0_grid1_ReflectEnv_low,11,0.0,low,ReflectEnv,reflect,5,7,12,6,3,1,1,1,1,1,25,33,0.36363636363636365,0.45454545454545453,0.3076923076923077,1.0,10,4,8,11,8,7,11,6,20,3,0,15,0.45454545454545453
8,1,size11_comp0.0_grid1_ReflectEnv_low,11,0.0,low,ReflectEnv,reflect,5,7,12,6,3,1,1,1,0,0,-1,64,0.0,0.296875,0.296875,0.0,18,4,15,27,16,18,10,19,58,15,0,28,0.4375
9,1,size11_comp0.0_grid1_ReflectEnv_low,11,0.0,low,ReflectEnv,reflect,5,7,12,6,3,1,1,1,0,1,61,64,0.0,0.375,0.3548387096774194,1.0,14,6,17,27,23,17,5,18,52,14,0,23,0.359375
0,1,size11_comp0.0_grid1_RotateEnv_low,11,0.0,low,RotateEnv,rotate,5,7,12,6,3,1,1,1,1,1,6,24,0.5,0.6666666666666666,0.7142857142857143,0.6470588235294118,6,1,10,7,6,4,8,5,11,3,1,4,0.16666666666666666
1,1,size11_comp0.0_grid1_RotateEnv_low,11,0.0,low,RotateEnv,rotate,5,7,12,6,3,1,1,1,1,1,10,33,0.36363636363636365,0.6666666666666666,0.7272727272727273,0.6363636363636364,5,0,14,14,5,3,6,18,18,17,1,1,0.030303030303030304
2,1,size11_comp0.0_grid1_RotateEnv_low,11,0.0,low,RotateEnv,rotate,5,7,12,6,3,1,1,1,1,1,4,28,0.42857142857142855,0.6785714285714286,1.0,0.6086956521739131,5,0,12,11,9,2,5,11,13,9,0,2,0.07142857142857142
3,1,size11_comp0.0_grid1_RotateEnv_low,11,0.0,low,RotateEnv,rotate,5,7,12,6,3,1,1,1,1,1,10,24,0.5,0.7083333333333334,0.7272727272727273,0.6923076923076923,6,1,9,8,6,9,4,4,7,3,0,2,0.08333333333333333
4,1,size11_comp0.0_grid1_RotateEnv_low,11,0.0,low,RotateEnv,rotate,5,7,12,6,3,1,1,1,1,1,17,30,0.4,0.6333333333333333,0.5555555555555556,0.75,6,3,11,10,7,4,12,6,13,5,1,4,0.13333333333333333
5,1,size11_comp0.0_grid1_RotateEnv_low,11,0.0,low,RotateEnv,rotate,5,7,12,6,3,1,1,1,1,1,6,33,0.36363636363636365,0.6060606060606061,0.8571428571428571,0.5384615384615384,7,2,14,10,9,11,4,8,16,6,0,5,0.15151515151515152
6,1,size11_comp0.0_grid1_RotateEnv_low,11,0.0,low,RotateEnv,rotate,5,7,12,6,3,1,1,1,0,1,12,64,0.0,0.5,0.6923076923076923,0.45098039215686275,19,5,18,22,17,16,11,19,41,19,0,6,0.09375
7,1,size11_comp0.0_grid1_RotateEnv_low,11,0.0,low,RotateEnv,rotate,5,7,12,6,3,1,1,1,0,1,8,64,0.0,0.5,0.7777777777777778,0.45454545454545453,20,5,18,21,14,22,10,17,43,16,0,7,0.109375
8,1,size11_comp0.0_grid1_RotateEnv_low,11,0.0,low,RotateEnv,rotate,5,7,12,6,3,1,1,1,1,1,12,22,0.5454545454545454,0.7727272727272727,0.6923076923076923,0.8888888888888888,7,2,6,7,10,5,3,3,6,3,0,0,0.0
9,1,size11_comp0.0_grid1_RotateEnv_low,11,0.0,low,RotateEnv,rotate,5,7,12,6,3,1,1,1,1,1,12,42,0.2857142857142857,0.6190476190476191,0.6923076923076923,0.5862068965517241,8,3,16,15,9,5,8,19,25,17,0,2,0.047619047619047616
0,1,size11_comp0.0_grid1_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,7,5,12,6,3,1,1,1,0,0,-1,64,0.0,0.171875,0.171875,0.0,39,3,8,14,26,14,17,6,57,3,0,39,0.609375
1,1,size11_comp0.0_grid1_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,7,5,12,6,3,1,1,1,0,0,-1,64,0.0,0.265625,0.265625,0.0,30,3,14,17,30,14,9,10,50,7,0,27,0.421875
2,1,size11_comp0.0_grid1_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,7,5,12,6,3,1,1,1,0,0,-1,64,0.0,0.1875,0.1875,0.0,39,4,8,13,27,14,14,8,56,7,0,36,0.5625
3,1,size11_comp0.0_grid1_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,7,5,12,6,3,1,1,1,0,0,-1,64,0.0,0.1875,0.1875,0.0,40,4,8,12,30,12,15,6,57,6,0,36,0.5625
4,1,size11_comp0.0_grid1_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,7,5,12,6,3,1,1,1,0,0,-1,64,0.0,0.21875,0.21875,0.0,33,4,10,17,23,18,11,11,55,9,0,33,0.515625
5,1,size11_comp0.0_grid1_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,7,5,12,6,3,1,1,1,0,0,-1,64,0.0,0.1875,0.1875,0.0,38,2,10,14,26,14,19,4,54,2,0,38,0.59375
6,1,size11_comp0.0_grid1_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,7,5,12,6,3,1,1,1,0,0,-1,64,0.0,0.125,0.125,0.0,39,1,7,17,35,15,10,3,56,2,0,44,0.6875
7,1,size11_comp0.0_grid1_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,7,5,12,6,3,1,1,1,0,0,-1,64,0.0,0.125,0.125,0.0,39,2,6,17,28,16,14,5,58,3,0,44,0.6875
8,1,size11_comp0.0_grid1_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,7,5,12,6,3,1,1,1,0,0,-1,64,0.0,0.3125,0.3125,0.0,23,4,16,21,23,10,15,15,53,14,0,21,0.328125
