trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,collect_mode,start_to_coin1_distance,start_to_coin2_distance,coin1_to_coin2_distance,coin2_to_coin1_distance,coin1_to_goal_distance,coin2_to_goal_distance,optimal_total_distance,coin1_reachable_from_start,coin2_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin1,goal_reachable_from_coin2,reached_goal,num_coins_collected,coin1_collected,coin2_collected,coin1_collection_step,coin2_collection_step,success,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,action_accuracy_phase3,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
6,5,collect_one_size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,collect_one,3,9,6,6,8,8,11,1,1,1,1,1,1,2,1,1,4,15,1,26,0.4230769230769231,0.6538461538461539,0.8,0.6190476190476191,0.0,7,4,8,7,11,5,7,2,5,2,0,3,0.11538461538461539
7,5,collect_one_size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,collect_one,3,9,6,6,8,8,11,1,1,1,1,1,1,2,1,1,2,12,1,25,0.44,0.68,1.0,0.6363636363636364,0.0,8,5,6,6,13,3,7,1,3,1,0,2,0.08
8,5,collect_one_size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,collect_one,3,9,6,6,8,8,11,1,1,1,1,1,1,2,1,1,2,12,1,27,0.4074074074074074,0.7037037037037037,1.0,0.6666666666666666,0.0,7,4,7,9,11,2,8,5,5,5,2,0,0.0
9,5,collect_one_size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,collect_one,3,9,6,6,8,8,11,1,1,1,1,1,1,2,1,1,2,10,1,19,0.5789473684210527,0.7894736842105263,1.0,0.75,0.0,6,3,4,6,10,3,4,1,2,1,1,0,0.0
0,6,collect_one_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_one,5,5,8,8,13,5,10,1,1,1,1,1,1,2,1,1,16,6,1,30,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.6086956521739131,0.0,7,10,4,9,17,3,5,4,4,4,2,0,0.0
1,6,collect_one_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_one,5,5,8,8,13,5,10,1,1,1,1,1,1,2,1,1,22,14,1,36,0.2777777777777778,0.6388888888888888,0.6666666666666666,0.6190476190476191,0.0,10,13,4,9,20,5,4,6,9,6,1,0,0.0
2,6,collect_one_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_one,5,5,8,8,13,5,10,1,1,1,1,1,1,2,1,1,13,4,1,27,0.37037037037037035,0.6666666666666666,1.0,0.5909090909090909,0.0,6,8,4,9,9,9,7,1,4,1,2,1,0.037037037037037035
3,6,collect_one_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_one,5,5,8,8,13,5,10,1,1,1,1,1,1,2,1,1,12,4,1,26,0.38461538461538464,0.6923076923076923,1.0,0.6190476190476191,0.0,5,8,4,9,11,7,6,1,6,1,1,0,0.0
4,6,collect_one_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_one,5,5,8,8,13,5,10,1,1,1,1,1,1,2,1,1,14,6,1,28,0.35714285714285715,0.6785714285714286,0.8571428571428571,0.6190476190476191,0.0,6,9,4,9,8,9,9,1,8,1,1,0,0.0
5,6,collect_one_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_one,5,5,8,8,13,5,10,1,1,1,1,1,1,2,1,1,24,14,1,38,0.2631578947368421,0.631578947368421,0.6666666666666666,0.6086956521739131,0.0,10,13,5,10,14,8,10,5,8,5,1,0,0.0
6,6,collect_one_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_one,5,5,8,8,13,5,10,1,1,1,1,1,1,2,1,1,12,4,1,27,0.37037037037037035,0.6666666666666666,1.0,0.5909090909090909,0.0,5,9,4,9,15,4,5,2,6,2,2,1,0.037037037037037035
7,6,collect_one_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_one,5,5,8,8,13,5,10,1,1,1,1,1,1,2,1,1,16,7,1,30,0.3333333333333333,0.6333333333333333,0.75,0.5909090909090909,0.0,7,9,4,9,14,7,5,1,6,1,1,1,0.03333333333333333
8,6,collect_one_size11_comp0.0_grid6_base_medium,11,0.0,medium,base,base,collect_one,5,5,8,8,13,5,10,1,1,1,1,1,1,2,1,1,14,6,1,28,0.35714285714285715,0.6785714285714286,0.8571428571428571,0.6190476190476191,0.0,6,9,4,9,9,8,8,2,5,2,1,0,0.0
