grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_optimal_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_optimal_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions,mean_quadrant_fraction_ul,mean_quadrant_fraction_ur,mean_quadrant_fraction_dl,mean_quadrant_fraction_dr,preferred_quadrant,mean_quadrant_entropy,mean_corner_fraction_ul,mean_corner_fraction_ur,mean_corner_fraction_dl,mean_corner_fraction_dr,preferred_corner,mean_max_corner_dwell_run,worst_max_corner_dwell_run,mean_preferred_quadrant_contains_start,mean_preferred_quadrant_contains_coin,mean_preferred_corner_contains_start,mean_preferred_corner_contains_goal,mean_preferred_corner_contains_coin
size11_comp0.2_grid0_base_medium,11,0.2,0,medium,base,base,6,3,9,5,2,1,1,1,9,0,0,9,0.0,0.0,1.0,0.0,7.555555555555555,0.6764705882352942,0.6764705882352942,0.0,0.0,0.7153896281770813,0.6153846153846154,0.33204539198728783,0.7153896281770813,0.6153846153846154,0.33204539198728783,0.0,0.0,0.0,0.1433760683760684,0.6764705882352942,68,3.0,0.8888888888888888,3.3333333333333335,0.3333333333333333,2.7777777777777777,1.7777777777777777,1.0,1.0,1.3333333333333333,0.8888888888888888,0.0,0.3333333333333333,0.0,0.3493827160493827,0.0,0.6506172839506174,DR,0.5138223921636053,0.0,0.0,0.0,0.0,,0.0,0,0.4444444444444444,0.0,0.0,0.0,0.0
size11_comp0.2_grid1_base_medium,11,0.2,1,medium,base,base,5,7,12,4,4,1,1,1,8,0,0,8,0.0,0.0,1.0,0.0,4.5,0.2777777777777778,0.2777777777777778,0.0,0.0,0.1677527782585486,0.6666666666666666,0.661319190878103,0.1677527782585486,0.6666666666666666,0.661319190878103,0.0,0.0,0.0,0.1296296296296296,0.2777777777777778,36,0.25,0.25,0.0,4.0,2.875,0.0,0.375,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,DR,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0
size11_comp0.2_grid2_base_medium,11,0.2,2,medium,base,base,13,5,18,8,5,1,1,1,8,0,0,8,0.0,0.0,1.0,0.0,14.5,0.7672413793103449,0.7672413793103449,0.0,0.0,0.7777102576094695,0.8067970000576925,0.24911666447070607,0.7777102576094695,0.8067970000576925,0.24911666447070607,0.0,0.0,0.0,0.2615201465201466,0.7672413793103449,116,4.25,2.25,7.125,0.875,5.25,3.0,3.875,1.375,2.875,1.375,0.0,0.25,0.13850108225108226,0.3708603896103896,0.0,0.49063852813852815,DR,1.1462236449418863,0.0,0.0,0.0,0.0,,0.0,0,0.375,0.125,0.0,0.0,0.0
size11_comp0.2_grid3_base_medium,11,0.2,3,medium,base,base,7,3,10,8,1,1,1,1,9,0,0,9,0.0,0.0,1.0,0.0,10.11111111111111,0.6923076923076923,0.6923076923076923,0.0,0.0,0.2275845353175965,0.6111111111111112,0.4762974611029986,0.2275845353175965,0.6111111111111112,0.4762974611029986,0.0,0.0,0.0,0.0952300785634119,0.6923076923076923,91,8.0,0.0,1.1111111111111112,1.0,6.333333333333333,1.5555555555555556,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.0,0.1111111111111111,0.022222222222222223,0.3938912938912939,0.0,0.5838864838864839,DR,1.0177331016278646,0.0,0.0,0.0,0.0,,0.0,0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0
size11_comp0.2_grid4_base_medium,11,0.2,4,medium,base,base,9,9,18,4,7,1,1,1,9,0,0,9,0.0,0.0,1.0,0.0,4.444444444444445,0.5,0.5,0.0,0.0,0.22818582537214485,1.0,0.5959840193756875,0.22818582537214485,1.0,0.5959840193756875,0.0,0.0,0.0,0.11784511784511786,0.5,40,2.111111111111111,0.1111111111111111,0.1111111111111111,2.111111111111111,1.6666666666666667,0.3333333333333333,1.1111111111111112,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,UL,0.0,0.5092592592592592,0.0,0.0,0.0,UL,2.3333333333333335,4,1.0,0.0,0.0,0.0,0.0
size11_comp0.2_grid5_base_medium,11,0.2,5,medium,base,base,5,4,9,7,1,1,1,1,9,0,0,9,0.0,0.0,1.0,0.0,11.444444444444445,0.5242718446601942,0.5242718446601942,0.0,0.0,0.7574549458672323,0.5882352941176471,0.5021916985656906,0.7574549458672323,0.5882352941176471,0.5021916985656906,0.0,0.0,0.0,0.07662549868432218,0.5242718446601942,103,1.0,7.0,2.0,1.3333333333333333,4.0,2.3333333333333335,2.2222222222222223,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.0,0.3333333333333333,0.0,0.5140768273121216,0.0,0.48592317268787855,UR,0.952745606416491,0.0,0.1395165473596846,0.0,0.034754642597779856,UR,1.5555555555555556,5,0.6666666666666666,0.0,0.0,0.0,0.0
size11_comp0.2_grid6_base_medium,11,0.2,6,medium,base,base,7,9,16,4,6,1,1,1,8,0,0,8,0.0,0.0,1.0,0.0,4.25,0.2647058823529412,0.2647058823529412,0.0,0.0,0.32422307303385456,0.6,0.6954555213001307,0.32422307303385456,0.6,0.6954555213001307,0.0,0.0,0.0,0.08333333333333333,0.2647058823529412,34,1.125,0.125,0.0,3.0,1.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,DL,0.3713688243068336,0.0,0.0,0.0,0.0,,0.0,0,0.875,0.0,0.0,0.0,0.0
size11_comp0.2_grid7_base_medium,11,0.2,7,medium,base,base,13,9,22,8,9,1,1,1,8,0,0,8,0.0,0.0,1.0,0.0,11.75,0.6276595744680851,0.6276595744680851,0.0,0.0,0.6132896858168038,0.6153846153846154,0.5132596578379781,0.6132896858168038,0.6153846153846154,0.5132596578379781,0.0,0.0,0.0,0.09326923076923077,0.6276595744680851,94,1.125,3.625,0.375,6.5,5.0,2.375,2.125,1.0,2.0,0.75,0.0,0.875,0.0,0.0,0.8503718503718505,0.14962814962814963,DL,0.5697505295012556,0.0,0.0,0.12916666666666665,0.0,DL,1.125,3,1.0,0.0,0.0,0.0,0.0
size11_comp0.2_grid8_base_medium,11,0.2,8,medium,base,base,4,7,11,5,3,1,1,1,6,0,0,6,0.0,0.0,1.0,0.0,6.666666666666667,0.275,0.275,0.0,0.0,0.5366781228500639,0.8461538461538461,0.713921775355757,0.5366781228500639,0.8461538461538461,0.713921775355757,0.0,0.0,0.0,0.17692307692307693,0.275,40,0.3333333333333333,4.333333333333333,0.5,1.5,2.1666666666666665,1.6666666666666667,1.3333333333333333,0.5,0.8333333333333334,0.5,0.0,0.0,0.7142857142857143,0.023809523809523808,0.08333333333333333,0.17857142857142858,UL,0.5631305822476959,0.0,0.0,0.0,0.0,,0.0,0,0.8333333333333334,0.0,0.0,0.0,0.0
size11_comp0.2_grid9_base_medium,11,0.2,9,medium,base,base,15,6,21,9,6,1,1,1,8,0,0,8,0.0,0.0,1.0,0.0,11.25,0.9,0.9,0.0,0.0,0.37683512213915993,0.7894736842105263,0.27173123697211254,0.37683512213915993,0.7894736842105263,0.27173123697211254,0.0,0.0,0.0,0.08276942355889723,0.9,90,6.625,0.625,0.5,3.5,5.875,1.0,1.375,2.0,2.0,2.0,0.0,0.0,0.2708333333333333,0.0,0.7291666666666667,0.0,DL,0.4897869792568112,0.0,0.0,0.20221445221445222,0.0,DL,1.875,2,0.5,0.0,0.0,0.0,0.0
size11_comp0.4_grid0_base_medium,11,0.4,0,medium,base,base,6,3,9,7,1,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,9.3,0.6451612903225806,0.6451612903225806,0.0,0.0,0.4160818130865865,0.4583333333333333,0.2852796126077551,0.4160818130865865,0.4583333333333333,0.2852796126077551,0.0,0.0,0.0,0.18703703703703703,0.6451612903225806,93,0.6,3.6,0.4,4.7,3.8,1.6,2.2,0.7,1.0,0.7,0.0,0.3,0.399935064935065,0.04444444444444444,0.06493506493506493,0.4906854256854256,DR,1.127859381513825,0.0,0.0,0.0,0.0,,0.0,0,0.5,0.0,0.0,0.0,0.0
size11_comp0.4_grid1_base_medium,11,0.4,1,medium,base,base,5,4,9,7,1,1,1,1,9,0,0,9,0.0,0.0,1.0,0.0,11.222222222222221,0.5346534653465347,0.5346534653465347,0.0,0.0,0.6504405562239933,0.4666666666666667,0.5359775353290163,0.6504405562239933,0.4666666666666667,0.5359775353290163,0.0,0.0,0.0,0.1452907223495459,0.5346534653465347,101,1.0,4.111111111111111,5.0,1.0,3.888888888888889,2.0,1.8888888888888888,2.3333333333333335,2.7777777777777777,2.3333333333333335,0.0,0.1111111111111111,0.5443923360590027,0.4015953182619849,0.054012345679012336,0.0,UL,1.0891233249936183,0.0,0.0,0.0,0.0,,0.0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
size11_comp0.4_grid2_base_medium,11,0.4,2,medium,base,base,6,3,9,5,2,1,1,1,9,0,0,9,0.0,0.0,1.0,0.0,6.111111111111111,0.7454545454545455,0.7454545454545455,0.0,0.0,0.36374542194101317,0.46153846153846156,0.20395268053456198,0.36374542194101317,0.46153846153846156,0.20395268053456198,0.0,0.0,0.0,0.11666666666666667,0.7454545454545455,55,1.3333333333333333,1.3333333333333333,0.2222222222222222,3.2222222222222223,1.5555555555555556,1.1111111111111112,2.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1648148148148148,0.0,0.8351851851851851,0.0,DL,0.3000582836631434,0.0,0.0,0.0,0.0,,0.0,0,0.8888888888888888,0.0,0.0,0.0,0.0
size11_comp0.4_grid3_base_medium,11,0.4,3,medium,base,base,12,6,18,6,6,1,1,1,8,0,0,8,0.0,0.0,1.0,0.0,6.375,0.9607843137254902,0.9607843137254902,0.0,0.0,0.38612080274072763,0.7777777777777778,0.19432999350340516,0.38612080274072763,0.7777777777777778,0.19432999350340516,0.0,0.0,0.0,0.11618165784832452,0.9607843137254902,51,5.125,0.125,1.125,0.0,3.375,1.125,0.625,0.25,0.375,0.25,0.0,0.125,0.0,0.5785714285714285,0.0,0.4214285714285714,UR,0.9727352871521165,0.0,0.08333333333333333,0.0,0.0,UR,0.5,1,0.125,0.0,0.0,0.0,0.0
size11_comp0.4_grid4_base_medium,11,0.4,4,medium,base,base,13,4,17,9,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,10.6,0.9150943396226415,0.9150943396226415,0.0,0.0,0.39614978486554464,0.45454545454545453,0.13607943844494727,0.39614978486554464,0.45454545454545453,0.13607943844494727,0.0,0.0,0.0,0.13453364817001182,0.9150943396226415,106,4.4,0.3,0.4,5.4,3.5,3.0,2.0,0.9,1.1,0.9,0.0,0.1,0.0,0.0,0.5799025974025974,0.4200974025974026,DL,0.9411141888763386,0.0,0.0,0.12223776223776225,0.0,DL,1.3,3,0.9,0.0,0.0,0.0,0.0
size11_comp0.4_grid5_base_medium,11,0.4,5,medium,base,base,9,8,17,7,5,1,1,1,9,0,0,9,0.0,0.0,1.0,0.0,8.777777777777779,0.5443037974683544,0.5443037974683544,0.0,0.0,0.6012046676185265,0.5714285714285714,0.48439600241812014,0.6012046676185265,0.5714285714285714,0.48439600241812014,0.0,0.0,0.0,0.18537414965986393,0.5443037974683544,79,0.5555555555555556,3.4444444444444446,4.333333333333333,0.4444444444444444,3.7777777777777777,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.4444444444444444,1.2222222222222223,0.0,0.2222222222222222,0.0,0.0,0.0,1.0,DR,0.0,0.0,0.0,0.0,0.2241863075196408,DR,1.8888888888888888,6,1.0,0.0,0.0,0.0,0.0
